period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10 > 150?
2024-01-01T19:00:00-05:00,2024-01-01T20:00:00-05:00,2024-01-02T00:00:00+00:00,2024-01-02T01:00:00+00:00,MOD-00247,60,67.218,0.285,6.72,6.928,11.189,362.088,2.51,35.904,14.04,0
2024-01-01T20:00:00-05:00,2024-01-01T21:00:00-05:00,2024-01-02T01:00:00+00:00,2024-01-02T02:00:00+00:00,MOD-00247,60,63.74,-0.403,5.024,5.194,8.793,322.285,3.699,33.745,16.334,0
2024-01-01T21:00:00-05:00,2024-01-01T22:00:00-05:00,2024-01-02T02:00:00+00:00,2024-01-02T03:00:00+00:00,MOD-00247,60,62.977,-0.707,8.547,8.733,10.995,291.883,3.797,32.993,15.865,0
2024-01-01T22:00:00-05:00,2024-01-01T23:00:00-05:00,2024-01-02T03:00:00+00:00,2024-01-02T04:00:00+00:00,MOD-00247,60,63.59,-1.357,7.756,7.947,10.496,291.669,4.202,33.674,13.562,0
2024-01-01T23:00:00-05:00,2024-01-02T00:00:00-05:00,2024-01-02T04:00:00+00:00,2024-01-02T05:00:00+00:00,MOD-00247,60,63.428,-1.903,7.259,7.532,11.466,255.158,4.4,33.021,13.587,0
2024-01-02T00:00:00-05:00,2024-01-02T01:00:00-05:00,2024-01-02T05:00:00+00:00,2024-01-02T06:00:00+00:00,MOD-00247,60,64.06,-2.385,6.039,6.293,11.668,216.409,4.486,31.767,15,0
2024-01-02T01:00:00-05:00,2024-01-02T02:00:00-05:00,2024-01-02T06:00:00+00:00,2024-01-02T07:00:00+00:00,MOD-00247,60,66.207,-2.835,5.483,5.721,11.527,191.458,3.845,32,15.27,0
2024-01-02T02:00:00-05:00,2024-01-02T03:00:00-05:00,2024-01-02T07:00:00+00:00,2024-01-02T08:00:00+00:00,MOD-00247,60,68.1,-3.25,5.494,5.744,10.626,202.508,3.418,32.98,13.603,0
2024-01-02T03:00:00-05:00,2024-01-02T04:00:00-05:00,2024-01-02T08:00:00+00:00,2024-01-02T09:00:00+00:00,MOD-00247,60,69.655,-3.598,5.034,5.251,8.504,198.612,3.055,32.779,13.273,0
2024-01-02T04:00:00-05:00,2024-01-02T05:00:00-05:00,2024-01-02T09:00:00+00:00,2024-01-02T10:00:00+00:00,MOD-00247,60,71.858,-4.048,5.196,5.418,7.982,213.017,2.391,33.629,11.735,0
2024-01-02T05:00:00-05:00,2024-01-02T06:00:00-05:00,2024-01-02T10:00:00+00:00,2024-01-02T11:00:00+00:00,MOD-00247,60,74.07,-4.29,4.674,4.985,11.154,257.921,3.825,34.9,9.567,0
2024-01-02T06:00:00-05:00,2024-01-02T07:00:00-05:00,2024-01-02T11:00:00+00:00,2024-01-02T12:00:00+00:00,MOD-00247,60,74.478,-4.315,4.065,4.368,11.41,280.107,4.196,35.055,8.943,0
2024-01-02T07:00:00-05:00,2024-01-02T08:00:00-05:00,2024-01-02T12:00:00+00:00,2024-01-02T13:00:00+00:00,MOD-00247,60,74.31,-3.983,4.447,4.827,13.5,320.219,6.721,34.834,9.426,0
2024-01-02T08:00:00-05:00,2024-01-02T09:00:00-05:00,2024-01-02T13:00:00+00:00,2024-01-02T14:00:00+00:00,MOD-00247,60,66.248,-1.557,5.911,6.238,15.096,297.044,5.957,31.993,13.064,0
2024-01-02T09:00:00-05:00,2024-01-02T10:00:00-05:00,2024-01-02T14:00:00+00:00,2024-01-02T15:00:00+00:00,MOD-00247,60,54.292,1.597,7.878,8.448,23.034,324.155,8.889,31.042,13.6,0
2024-01-02T10:00:00-05:00,2024-01-02T11:00:00-05:00,2024-01-02T15:00:00+00:00,2024-01-02T16:00:00+00:00,MOD-00247,60,43.82,4.053,7.179,7.491,16.7,273.248,3.221,28.805,17.477,0
2024-01-02T11:00:00-05:00,2024-01-02T12:00:00-05:00,2024-01-02T16:00:00+00:00,2024-01-02T17:00:00+00:00,MOD-00247,60,34.85,6.863,6.92,7.226,16.473,231.475,3.833,18.693,19.228,0
2024-01-02T12:00:00-05:00,2024-01-02T13:00:00-05:00,2024-01-02T17:00:00+00:00,2024-01-02T18:00:00+00:00,MOD-00247,60,31.165,8.41,6.194,6.503,17.441,220.333,4.121,10.615,20.309,0
2024-01-02T13:00:00-05:00,2024-01-02T14:00:00-05:00,2024-01-02T18:00:00+00:00,2024-01-02T19:00:00+00:00,MOD-00247,60,28.687,9.47,5.617,5.969,14.582,224.25,3.199,11.014,21.697,0
2024-01-02T14:00:00-05:00,2024-01-02T15:00:00-05:00,2024-01-02T19:00:00+00:00,2024-01-02T20:00:00+00:00,MOD-00247,54,25.724,10.22,4.806,5.355,20.971,,,,,0
2024-01-02T15:00:00-05:00,2024-01-02T16:00:00-05:00,2024-01-02T20:00:00+00:00,2024-01-02T21:00:00+00:00,MOD-00247,60,28.777,8.445,4.788,5.227,20.437,,,,,0
2024-01-02T16:00:00-05:00,2024-01-02T17:00:00-05:00,2024-01-02T21:00:00+00:00,2024-01-02T22:00:00+00:00,MOD-00247,60,37.528,5.152,4.322,4.661,19.784,269.255,2.676,37.063,18.966,0
2024-01-02T17:00:00-05:00,2024-01-02T18:00:00-05:00,2024-01-02T22:00:00+00:00,2024-01-02T23:00:00+00:00,MOD-00247,60,43.117,3.63,4.715,5.114,14.121,291.955,3.154,39.797,15.768,0
2024-01-02T18:00:00-05:00,2024-01-02T19:00:00-05:00,2024-01-02T23:00:00+00:00,2024-01-03T00:00:00+00:00,MOD-00247,60,45.865,3.122,4.108,4.452,12.742,306.176,2.921,40.063,14.951,0
2024-01-02T19:00:00-05:00,2024-01-02T20:00:00-05:00,2024-01-03T00:00:00+00:00,2024-01-03T01:00:00+00:00,MOD-00247,60,50.52,2.457,4.982,5.326,13.657,317.424,3.362,39.508,14.033,0
2024-01-02T20:00:00-05:00,2024-01-02T21:00:00-05:00,2024-01-03T01:00:00+00:00,2024-01-03T02:00:00+00:00,MOD-00247,60,52.82,2.397,5.26,5.54,12.239,296.958,3.603,38.658,14.682,0
2024-01-02T21:00:00-05:00,2024-01-02T22:00:00-05:00,2024-01-03T02:00:00+00:00,2024-01-03T03:00:00+00:00,MOD-00247,60,56.88,1.97,5.843,6.095,11.471,273.452,2.314,37.427,14.197,0
2024-01-02T22:00:00-05:00,2024-01-02T23:00:00-05:00,2024-01-03T03:00:00+00:00,2024-01-03T04:00:00+00:00,MOD-00247,60,60.255,1.387,6.79,7.033,10.76,277.486,3.051,36.221,14.28,0
2024-01-02T23:00:00-05:00,2024-01-03T00:00:00-05:00,2024-01-03T04:00:00+00:00,2024-01-03T05:00:00+00:00,MOD-00247,60,64.205,0.712,7,7.242,12.854,304.351,3.38,36.973,11.775,0
2024-01-03T00:00:00-05:00,2024-01-03T01:00:00-05:00,2024-01-03T05:00:00+00:00,2024-01-03T06:00:00+00:00,MOD-00247,60,66.36,0.197,6.799,7.022,10.193,265.962,2.47,35.065,13.681,0
2024-01-03T01:00:00-05:00,2024-01-03T02:00:00-05:00,2024-01-03T06:00:00+00:00,2024-01-03T07:00:00+00:00,MOD-00247,60,67.382,-0.092,6.294,6.521,9.188,247.841,2.273,34.808,13.163,0
2024-01-03T02:00:00-05:00,2024-01-03T03:00:00-05:00,2024-01-03T07:00:00+00:00,2024-01-03T08:00:00+00:00,MOD-00247,60,70.127,-0.62,6.286,6.525,11.209,245.116,2.237,35.709,11.503,0
2024-01-03T03:00:00-05:00,2024-01-03T04:00:00-05:00,2024-01-03T08:00:00+00:00,2024-01-03T09:00:00+00:00,MOD-00247,60,70.582,-0.752,6.154,6.332,8.625,218.946,2.177,33.616,14.148,0
2024-01-03T04:00:00-05:00,2024-01-03T05:00:00-05:00,2024-01-03T09:00:00+00:00,2024-01-03T10:00:00+00:00,MOD-00247,60,71.172,-0.732,5.964,6.161,10.196,228.066,2.079,35.262,11.809,0
2024-01-03T05:00:00-05:00,2024-01-03T06:00:00-05:00,2024-01-03T10:00:00+00:00,2024-01-03T11:00:00+00:00,MOD-00247,60,71.853,-0.728,6.064,6.323,12.459,272.221,2.593,36.457,10.46,0
2024-01-03T06:00:00-05:00,2024-01-03T07:00:00-05:00,2024-01-03T11:00:00+00:00,2024-01-03T12:00:00+00:00,MOD-00247,60,72.042,-0.56,6.188,6.519,14.086,326.278,9.676,37.571,9.058,0
2024-01-03T07:00:00-05:00,2024-01-03T08:00:00-05:00,2024-01-03T12:00:00+00:00,2024-01-03T13:00:00+00:00,MOD-00247,60,72.93,-0.543,7.619,8.251,24.007,441.326,21.273,37.768,8.295,0
2024-01-03T08:00:00-05:00,2024-01-03T09:00:00-05:00,2024-01-03T13:00:00+00:00,2024-01-03T14:00:00+00:00,MOD-00247,60,67.668,1.122,10.464,10.917,22.356,417.844,8.795,34.743,11.591,0
2024-01-03T09:00:00-05:00,2024-01-03T10:00:00-05:00,2024-01-03T14:00:00+00:00,2024-01-03T15:00:00+00:00,MOD-00247,60,54.442,4.873,9.896,10.269,18.363,316.132,3.694,30.474,16.185,0
2024-01-03T10:00:00-05:00,2024-01-03T11:00:00-05:00,2024-01-03T15:00:00+00:00,2024-01-03T16:00:00+00:00,MOD-00247,60,44.643,7.865,13.571,13.864,21.502,250.65,3.852,27.69,18.423,0
2024-01-03T11:00:00-05:00,2024-01-03T12:00:00-05:00,2024-01-03T16:00:00+00:00,2024-01-03T17:00:00+00:00,MOD-00247,60,35.885,11.48,8.946,9.197,15.756,245.384,3.516,12.152,20.851,0
2024-01-03T12:00:00-05:00,2024-01-03T13:00:00-05:00,2024-01-03T17:00:00+00:00,2024-01-03T18:00:00+00:00,MOD-00247,60,35.385,11.817,9.145,9.364,13.688,212.168,3.257,16.042,21.936,0
2024-01-03T13:00:00-05:00,2024-01-03T14:00:00-05:00,2024-01-03T18:00:00+00:00,2024-01-03T19:00:00+00:00,MOD-00247,60,33.972,12.553,9.063,9.295,14.858,242.777,3.149,26.125,22.641,0
2024-01-03T14:00:00-05:00,2024-01-03T15:00:00-05:00,2024-01-03T19:00:00+00:00,2024-01-03T20:00:00+00:00,MOD-00247,60,41.277,9.167,8.014,8.289,16.607,203.83,3.445,32.111,23.073,0
2024-01-03T15:00:00-05:00,2024-01-03T16:00:00-05:00,2024-01-03T20:00:00+00:00,2024-01-03T21:00:00+00:00,MOD-00247,60,45.977,7.472,6.79,7.011,13.812,204.608,3.01,32.715,24.267,0
2024-01-03T16:00:00-05:00,2024-01-03T17:00:00-05:00,2024-01-03T21:00:00+00:00,2024-01-03T22:00:00+00:00,MOD-00247,60,48.987,6.685,7.319,7.691,25.355,199.24,2.234,34.237,22.295,0
2024-01-03T17:00:00-05:00,2024-01-03T18:00:00-05:00,2024-01-03T22:00:00+00:00,2024-01-03T23:00:00+00:00,MOD-00247,60,51.007,6.335,7.068,7.335,13.147,245.136,1.984,34.38,20.748,0
2024-01-03T18:00:00-05:00,2024-01-03T19:00:00-05:00,2024-01-03T23:00:00+00:00,2024-01-04T00:00:00+00:00,MOD-00247,60,53.462,5.958,6.598,6.818,10.404,228.823,2.319,33.267,20.393,0
2024-01-03T19:00:00-05:00,2024-01-03T20:00:00-05:00,2024-01-04T00:00:00+00:00,2024-01-04T01:00:00+00:00,MOD-00247,60,55.308,5.645,6.567,6.804,11.002,221.413,2.507,32.957,19.643,0
2024-01-03T20:00:00-05:00,2024-01-03T21:00:00-05:00,2024-01-04T01:00:00+00:00,2024-01-04T02:00:00+00:00,MOD-00247,60,57.662,5.322,6.965,7.175,9.784,229.587,2.549,32.381,19.139,0
2024-01-03T21:00:00-05:00,2024-01-03T22:00:00-05:00,2024-01-04T02:00:00+00:00,2024-01-04T03:00:00+00:00,MOD-00247,60,58.772,5.028,6.921,7.118,9.899,254.672,2.57,32.44,18.432,0
2024-01-03T22:00:00-05:00,2024-01-03T23:00:00-05:00,2024-01-04T03:00:00+00:00,2024-01-04T04:00:00+00:00,MOD-00247,60,59.128,4.908,6.91,7.129,9.939,216.489,2.65,32.61,17.487,0
2024-01-03T23:00:00-05:00,2024-01-04T00:00:00-05:00,2024-01-04T04:00:00+00:00,2024-01-04T05:00:00+00:00,MOD-00247,60,60.043,4.783,7.839,8.082,12.168,245.527,2.631,33.541,15.346,0
2024-01-04T00:00:00-05:00,2024-01-04T01:00:00-05:00,2024-01-04T05:00:00+00:00,2024-01-04T06:00:00+00:00,MOD-00247,60,60.628,4.668,8.597,8.873,13.242,261.203,2.593,34.246,13.439,0
2024-01-04T01:00:00-05:00,2024-01-04T02:00:00-05:00,2024-01-04T06:00:00+00:00,2024-01-04T07:00:00+00:00,MOD-00247,60,61.388,4.535,8.809,9.085,12.287,255.258,2.776,34.304,12.284,0
2024-01-04T02:00:00-05:00,2024-01-04T03:00:00-05:00,2024-01-04T07:00:00+00:00,2024-01-04T08:00:00+00:00,MOD-00247,60,62.205,4.403,8.583,8.854,11.16,251.799,2.943,33.763,12.304,0
2024-01-04T03:00:00-05:00,2024-01-04T04:00:00-05:00,2024-01-04T08:00:00+00:00,2024-01-04T09:00:00+00:00,MOD-00247,60,61.692,4.372,8.409,8.654,11.656,247.046,2.874,34.176,11.522,0
2024-01-04T04:00:00-05:00,2024-01-04T05:00:00-05:00,2024-01-04T09:00:00+00:00,2024-01-04T10:00:00+00:00,MOD-00247,60,61.798,4.22,7.611,7.855,11.379,226.911,2.985,33.869,11.621,0
2024-01-04T05:00:00-05:00,2024-01-04T06:00:00-05:00,2024-01-04T10:00:00+00:00,2024-01-04T11:00:00+00:00,MOD-00247,60,61.68,4.2,7.117,7.342,12.438,237.345,2.991,32.937,12.6,0
2024-01-04T06:00:00-05:00,2024-01-04T07:00:00-05:00,2024-01-04T11:00:00+00:00,2024-01-04T12:00:00+00:00,MOD-00247,60,62.78,4.198,5.989,6.236,11.625,224.616,2.89,32.539,14.957,0
2024-01-04T07:00:00-05:00,2024-01-04T08:00:00-05:00,2024-01-04T12:00:00+00:00,2024-01-04T13:00:00+00:00,MOD-00247,60,64.565,4.245,5.68,6.451,34.542,203.353,2.808,33.869,15.463,0
2024-01-04T08:00:00-05:00,2024-01-04T09:00:00-05:00,2024-01-04T13:00:00+00:00,2024-01-04T14:00:00+00:00,MOD-00247,60,64.377,4.435,6.235,7.739,52.252,224.696,3.373,34.148,15.008,0
2024-01-04T09:00:00-05:00,2024-01-04T10:00:00-05:00,2024-01-04T14:00:00+00:00,2024-01-04T15:00:00+00:00,MOD-00247,60,63.672,4.948,6.329,7.446,41.567,223.137,2.62,32.194,17.197,0
2024-01-04T10:00:00-05:00,2024-01-04T11:00:00-05:00,2024-01-04T15:00:00+00:00,2024-01-04T16:00:00+00:00,MOD-00247,60,54.348,7.307,7.691,8.037,19.127,233.884,2.377,29.476,18.172,0
2024-01-04T11:00:00-05:00,2024-01-04T12:00:00-05:00,2024-01-04T16:00:00+00:00,2024-01-04T17:00:00+00:00,MOD-00247,60,46.978,8.773,6.901,7.171,13.113,203.304,2.846,27.902,18.221,0
2024-01-04T12:00:00-05:00,2024-01-04T13:00:00-05:00,2024-01-04T17:00:00+00:00,2024-01-04T18:00:00+00:00,MOD-00247,60,43.33,9.578,5.034,5.302,11.567,197.568,3.698,27.169,19.083,0
2024-01-04T13:00:00-05:00,2024-01-04T14:00:00-05:00,2024-01-04T18:00:00+00:00,2024-01-04T19:00:00+00:00,MOD-00247,60,41.605,9.905,4.33,4.642,16.188,200.74,3.825,27.657,18.952,0
2024-01-04T14:00:00-05:00,2024-01-04T15:00:00-05:00,2024-01-04T19:00:00+00:00,2024-01-04T20:00:00+00:00,MOD-00247,60,41.022,9.568,3.077,3.562,26.307,202.118,3.688,28.329,19.238,0
2024-01-04T15:00:00-05:00,2024-01-04T16:00:00-05:00,2024-01-04T20:00:00+00:00,2024-01-04T21:00:00+00:00,MOD-00247,60,40.53,7.673,1.526,2.247,44.214,190.652,3.185,29.741,19.96,0
2024-01-04T16:00:00-05:00,2024-01-04T17:00:00-05:00,2024-01-04T21:00:00+00:00,2024-01-04T22:00:00+00:00,MOD-00247,60,43.637,5.062,0.785,1.007,13.085,194.24,2.038,31.354,21.147,0
2024-01-04T17:00:00-05:00,2024-01-04T18:00:00-05:00,2024-01-04T22:00:00+00:00,2024-01-04T23:00:00+00:00,MOD-00247,60,36.932,3.408,0.767,1.053,17.861,173.702,2.535,31.071,24.13,0
2024-01-04T18:00:00-05:00,2024-01-04T19:00:00-05:00,2024-01-04T23:00:00+00:00,2024-01-05T00:00:00+00:00,MOD-00247,60,34.242,1.862,0.965,1.188,12.303,167.682,2.691,32.246,26.279,0
2024-01-04T19:00:00-05:00,2024-01-04T20:00:00-05:00,2024-01-05T00:00:00+00:00,2024-01-05T01:00:00+00:00,MOD-00247,60,30.657,0.238,1.014,1.32,16.035,167.353,3.001,32.715,27.741,0
2024-01-04T20:00:00-05:00,2024-01-04T21:00:00-05:00,2024-01-05T01:00:00+00:00,2024-01-05T02:00:00+00:00,MOD-00247,60,33.58,-1.017,1.212,1.427,7.861,179.351,2.736,33.437,27,0
2024-01-04T21:00:00-05:00,2024-01-04T22:00:00-05:00,2024-01-05T02:00:00+00:00,2024-01-05T03:00:00+00:00,MOD-00247,60,34.317,-2.153,1.127,1.382,10.618,166.88,2.827,30.991,27.392,0
2024-01-04T22:00:00-05:00,2024-01-04T23:00:00-05:00,2024-01-05T03:00:00+00:00,2024-01-05T04:00:00+00:00,MOD-00247,60,37.607,-3.075,1.089,1.42,13.168,166.764,2.12,32.48,27.562,0
2024-01-04T23:00:00-05:00,2024-01-05T00:00:00-05:00,2024-01-05T04:00:00+00:00,2024-01-05T05:00:00+00:00,MOD-00247,60,43.565,-3.785,1.383,1.639,6.532,162.471,2.244,32.88,26.968,0
2024-01-05T00:00:00-05:00,2024-01-05T01:00:00-05:00,2024-01-05T05:00:00+00:00,2024-01-05T06:00:00+00:00,MOD-00247,60,46.705,-4.343,1.613,1.853,7.338,159.502,2.857,32.815,26.306,0
2024-01-05T01:00:00-05:00,2024-01-05T02:00:00-05:00,2024-01-05T06:00:00+00:00,2024-01-05T07:00:00+00:00,MOD-00247,60,45.603,-4.582,1.338,1.633,8.188,155.361,2.713,32.326,26.675,0
2024-01-05T02:00:00-05:00,2024-01-05T03:00:00-05:00,2024-01-05T07:00:00+00:00,2024-01-05T08:00:00+00:00,MOD-00247,60,46.002,-4.815,1.379,1.641,6.996,155.1,2.792,32.47,25.941,0
2024-01-05T03:00:00-05:00,2024-01-05T04:00:00-05:00,2024-01-05T08:00:00+00:00,2024-01-05T09:00:00+00:00,MOD-00247,60,46.513,-5.053,1.403,1.713,6.331,157.913,2.821,32.755,25.378,0
2024-01-05T04:00:00-05:00,2024-01-05T05:00:00-05:00,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,MOD-00247,60,49.193,-5.25,1.393,1.707,4.331,163.68,3.334,32.933,24.352,0
2024-01-05T05:00:00-05:00,2024-01-05T06:00:00-05:00,2024-01-05T10:00:00+00:00,2024-01-05T11:00:00+00:00,MOD-00247,60,50.602,-5.487,1.695,2,5.07,177.346,3.506,33.539,22.884,0
2024-01-05T06:00:00-05:00,2024-01-05T07:00:00-05:00,2024-01-05T11:00:00+00:00,2024-01-05T12:00:00+00:00,MOD-00247,60,51.653,-5.67,1.817,2.163,8.662,195.456,4.089,33.857,21.842,0
2024-01-05T07:00:00-05:00,2024-01-05T08:00:00-05:00,2024-01-05T12:00:00+00:00,2024-01-05T13:00:00+00:00,MOD-00247,60,52.51,-5.795,2.089,2.474,8.083,198.147,4.546,33.662,21.677,0
2024-01-05T08:00:00-05:00,2024-01-05T09:00:00-05:00,2024-01-05T13:00:00+00:00,2024-01-05T14:00:00+00:00,MOD-00247,60,47.375,-4.49,1.849,2.31,15.158,195.642,3.154,32.445,24.188,0
2024-01-05T09:00:00-05:00,2024-01-05T10:00:00-05:00,2024-01-05T14:00:00+00:00,2024-01-05T15:00:00+00:00,MOD-00247,60,38.452,-1.843,2.37,2.733,15.183,190.619,2.383,31.89,25.519,0
2024-01-05T10:00:00-05:00,2024-01-05T11:00:00-05:00,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,MOD-00247,60,31.92,1.422,1.809,2.238,17.566,197.434,3.223,31.474,26.783,0
2024-01-05T11:00:00-05:00,2024-01-05T12:00:00-05:00,2024-01-05T16:00:00+00:00,2024-01-05T17:00:00+00:00,MOD-00247,60,27.553,4.282,1.795,2.104,13.19,212.476,3.28,27.639,27.824,0
2024-01-05T12:00:00-05:00,2024-01-05T13:00:00-05:00,2024-01-05T17:00:00+00:00,2024-01-05T18:00:00+00:00,MOD-00247,60,26.628,5.305,1.847,2.272,29.341,192.022,3.373,24.521,28.249,0
2024-01-05T13:00:00-05:00,2024-01-05T14:00:00-05:00,2024-01-05T18:00:00+00:00,2024-01-05T19:00:00+00:00,MOD-00247,60,27.147,5.583,2.881,3.41,30.673,193.487,3.256,27.454,28.738,0
2024-01-05T14:00:00-05:00,2024-01-05T15:00:00-05:00,2024-01-05T19:00:00+00:00,2024-01-05T20:00:00+00:00,MOD-00247,60,29.007,5.185,1.343,1.648,15.829,193.351,3.463,32.519,28.75,0
2024-01-05T15:00:00-05:00,2024-01-05T16:00:00-05:00,2024-01-05T20:00:00+00:00,2024-01-05T21:00:00+00:00,MOD-00247,60,33.25,3.557,1.313,1.55,9.125,188.833,2.876,33.699,27.777,0
2024-01-05T16:00:00-05:00,2024-01-05T17:00:00-05:00,2024-01-05T21:00:00+00:00,2024-01-05T22:00:00+00:00,MOD-00247,60,40.567,1.123,2.742,2.974,8.305,204.046,2.094,34.924,26.366,0
2024-01-05T17:00:00-05:00,2024-01-05T18:00:00-05:00,2024-01-05T22:00:00+00:00,2024-01-05T23:00:00+00:00,MOD-00247,60,45.668,-0.115,2.343,2.574,7.825,236.675,2.608,35.962,24.369,0
2024-01-05T18:00:00-05:00,2024-01-05T19:00:00-05:00,2024-01-05T23:00:00+00:00,2024-01-06T00:00:00+00:00,MOD-00247,60,49.543,-0.903,6.765,7.055,12.847,267.877,3.377,37.476,20.641,0
2024-01-05T19:00:00-05:00,2024-01-05T20:00:00-05:00,2024-01-06T00:00:00+00:00,2024-01-06T01:00:00+00:00,MOD-00247,60,53.153,-1.243,3.141,3.408,8.055,268.182,3.174,36.834,20.725,0
2024-01-05T20:00:00-05:00,2024-01-05T21:00:00-05:00,2024-01-06T01:00:00+00:00,2024-01-06T02:00:00+00:00,MOD-00247,60,52.99,-0.2,4.575,4.813,9.223,225.179,3.156,34.328,24.339,0
2024-01-05T21:00:00-05:00,2024-01-05T22:00:00-05:00,2024-01-06T02:00:00+00:00,2024-01-06T03:00:00+00:00,MOD-00247,60,53.325,0.762,7.958,8.166,10.513,216.79,3.114,34.463,22.835,0
2024-01-05T22:00:00-05:00,2024-01-05T23:00:00-05:00,2024-01-06T03:00:00+00:00,2024-01-06T04:00:00+00:00,MOD-00247,60,55.17,1.088,5.288,5.498,8.459,197.716,2.086,33.557,23.321,0
2024-01-05T23:00:00-05:00,2024-01-06T00:00:00-05:00,2024-01-06T04:00:00+00:00,2024-01-06T05:00:00+00:00,MOD-00247,60,55.608,1.26,6.99,7.184,9.805,183.461,1.908,33.165,23.663,0
2024-01-06T00:00:00-05:00,2024-01-06T01:00:00-05:00,2024-01-06T05:00:00+00:00,2024-01-06T06:00:00+00:00,MOD-00247,60,52.88,0.92,12.488,12.689,14.622,168.406,3.248,32.137,25.244,0
