period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10 > 150?
2024-01-01T18:00:00-05:00,2024-01-01T19:00:00-05:00,2024-01-01T23:00:00+00:00,2024-01-02T00:00:00+00:00,MOD-00257,60,69.517,0.755,4.114,4.215,6.008,247.752,1.731,40.741,7.935,0
2024-01-01T19:00:00-05:00,2024-01-01T20:00:00-05:00,2024-01-02T00:00:00+00:00,2024-01-02T01:00:00+00:00,MOD-00257,60,73.412,0.133,6.775,6.943,10.887,372.455,1.604,41.034,6.162,0
2024-01-01T20:00:00-05:00,2024-01-01T21:00:00-05:00,2024-01-02T01:00:00+00:00,2024-01-02T02:00:00+00:00,MOD-00257,60,67.7,-0.047,7.193,7.319,9.852,307.611,2.318,37.328,8.387,0
2024-01-01T21:00:00-05:00,2024-01-01T22:00:00-05:00,2024-01-02T02:00:00+00:00,2024-01-02T03:00:00+00:00,MOD-00257,60,59.553,-0.372,5.69,5.798,6.685,244.977,2.501,32.892,14.47,0
2024-01-01T22:00:00-05:00,2024-01-01T23:00:00-05:00,2024-01-02T03:00:00+00:00,2024-01-02T04:00:00+00:00,MOD-00257,60,57.795,-0.828,6.471,6.612,8.398,212.249,2.122,32.246,14.72,0
2024-01-01T23:00:00-05:00,2024-01-02T00:00:00-05:00,2024-01-02T04:00:00+00:00,2024-01-02T05:00:00+00:00,MOD-00257,60,58.592,-1.287,6.695,6.841,9.93,197.142,2.445,32.068,13.942,0
2024-01-02T00:00:00-05:00,2024-01-02T01:00:00-05:00,2024-01-02T05:00:00+00:00,2024-01-02T06:00:00+00:00,MOD-00257,60,61.328,-1.848,6.983,7.14,10.696,196.049,3.138,32.165,13.053,0
2024-01-02T01:00:00-05:00,2024-01-02T02:00:00-05:00,2024-01-02T06:00:00+00:00,2024-01-02T07:00:00+00:00,MOD-00257,60,64.125,-2.44,6.574,6.742,11.141,187.63,3.452,33.071,11.065,0
2024-01-02T02:00:00-05:00,2024-01-02T03:00:00-05:00,2024-01-02T07:00:00+00:00,2024-01-02T08:00:00+00:00,MOD-00257,60,65.947,-2.875,5.268,5.384,7.429,166.771,3.184,33.721,9.823,0
2024-01-02T03:00:00-05:00,2024-01-02T04:00:00-05:00,2024-01-02T08:00:00+00:00,2024-01-02T09:00:00+00:00,MOD-00257,60,67.727,-3.285,4.721,4.835,6.675,157.073,2.908,34.994,6.942,0
2024-01-02T04:00:00-05:00,2024-01-02T05:00:00-05:00,2024-01-02T09:00:00+00:00,2024-01-02T10:00:00+00:00,MOD-00257,60,69.868,-3.72,4.357,4.484,6.43,151.025,3.729,36.937,3.329,0
2024-01-02T05:00:00-05:00,2024-01-02T06:00:00-05:00,2024-01-02T10:00:00+00:00,2024-01-02T11:00:00+00:00,MOD-00257,60,71.082,-3.913,4.348,4.526,9.666,180.572,3.771,37.046,3.586,0
2024-01-02T06:00:00-05:00,2024-01-02T07:00:00-05:00,2024-01-02T11:00:00+00:00,2024-01-02T12:00:00+00:00,MOD-00257,60,74.99,-3.927,5.305,5.459,8.759,312.853,2.852,36.827,3.125,0
2024-01-02T07:00:00-05:00,2024-01-02T08:00:00-05:00,2024-01-02T12:00:00+00:00,2024-01-02T13:00:00+00:00,MOD-00257,60,76.087,-3.795,6.311,6.491,10.065,364.146,3.551,36.419,3.572,0
2024-01-02T08:00:00-05:00,2024-01-02T09:00:00-05:00,2024-01-02T13:00:00+00:00,2024-01-02T14:00:00+00:00,MOD-00257,60,61.978,-0.173,7.729,7.903,11.442,341.956,2.732,32.904,12.857,0
2024-01-02T09:00:00-05:00,2024-01-02T10:00:00-05:00,2024-01-02T14:00:00+00:00,2024-01-02T15:00:00+00:00,MOD-00257,60,54.49,1.187,6.306,6.477,10.441,250.679,2.247,30.301,14.538,0
2024-01-02T10:00:00-05:00,2024-01-02T11:00:00-05:00,2024-01-02T15:00:00+00:00,2024-01-02T16:00:00+00:00,MOD-00257,60,45.345,3.227,6.018,6.168,8.843,235.6,2.046,28.855,21.068,0
2024-01-02T11:00:00-05:00,2024-01-02T12:00:00-05:00,2024-01-02T16:00:00+00:00,2024-01-02T17:00:00+00:00,MOD-00257,60,35.403,6.417,6.321,6.446,8.562,218.668,2.154,20.992,26.322,0
2024-01-02T12:00:00-05:00,2024-01-02T13:00:00-05:00,2024-01-02T17:00:00+00:00,2024-01-02T18:00:00+00:00,MOD-00257,60,25.918,11.157,5.987,6.173,9.078,192.672,2.625,9.194,29.469,0
2024-01-02T13:00:00-05:00,2024-01-02T14:00:00-05:00,2024-01-02T18:00:00+00:00,2024-01-02T19:00:00+00:00,MOD-00257,60,21.742,12.922,4.856,5.007,7.436,177.88,2.324,18.669,28.715,0
2024-01-02T14:00:00-05:00,2024-01-02T15:00:00-05:00,2024-01-02T19:00:00+00:00,2024-01-02T20:00:00+00:00,MOD-00257,56,20.927,13.245,5.063,5.248,8.247,,,,,0
2024-01-02T15:00:00-05:00,2024-01-02T16:00:00-05:00,2024-01-02T20:00:00+00:00,2024-01-02T21:00:00+00:00,MOD-00257,60,24.882,10.787,4.823,5.025,8.781,,,,,0
2024-01-02T16:00:00-05:00,2024-01-02T17:00:00-05:00,2024-01-02T21:00:00+00:00,2024-01-02T22:00:00+00:00,MOD-00257,60,37.098,4.925,4.662,4.867,9.962,320.287,2.007,40.036,14.333,0
2024-01-02T17:00:00-05:00,2024-01-02T18:00:00-05:00,2024-01-02T22:00:00+00:00,2024-01-02T23:00:00+00:00,MOD-00257,60,43.442,3.188,5.572,5.808,11.42,458.38,1.891,43.592,10.092,0
2024-01-02T18:00:00-05:00,2024-01-02T19:00:00-05:00,2024-01-02T23:00:00+00:00,2024-01-03T00:00:00+00:00,MOD-00257,60,46.933,2.513,6.836,7.128,12.761,484.078,2.388,43.57,8.965,0
2024-01-02T19:00:00-05:00,2024-01-02T20:00:00-05:00,2024-01-03T00:00:00+00:00,2024-01-03T01:00:00+00:00,MOD-00257,60,51.717,1.683,7.098,7.336,12.196,457.857,2.694,42.741,7.717,0
2024-01-02T20:00:00-05:00,2024-01-02T21:00:00-05:00,2024-01-03T01:00:00+00:00,2024-01-03T02:00:00+00:00,MOD-00257,60,57.105,0.948,6.53,6.701,11.016,410.592,2.144,41.258,7.723,0
2024-01-02T21:00:00-05:00,2024-01-02T22:00:00-05:00,2024-01-03T02:00:00+00:00,2024-01-03T03:00:00+00:00,MOD-00257,60,60.245,0.613,6.613,6.747,8.696,287.934,2.555,38.26,10.129,0
2024-01-02T22:00:00-05:00,2024-01-02T23:00:00-05:00,2024-01-03T03:00:00+00:00,2024-01-03T04:00:00+00:00,MOD-00257,60,63.955,0.09,7.494,7.631,9.99,362.361,2.827,39.228,6.341,0
2024-01-02T23:00:00-05:00,2024-01-03T00:00:00-05:00,2024-01-03T04:00:00+00:00,2024-01-03T05:00:00+00:00,MOD-00257,60,67.292,-0.398,7.301,7.432,10.373,294.153,2.028,37.817,6.547,0
2024-01-03T00:00:00-05:00,2024-01-03T01:00:00-05:00,2024-01-03T05:00:00+00:00,2024-01-03T06:00:00+00:00,MOD-00257,60,69.703,-0.767,7.01,7.157,9.896,258.456,1.917,36.568,7.663,0
2024-01-03T01:00:00-05:00,2024-01-03T02:00:00-05:00,2024-01-03T06:00:00+00:00,2024-01-03T07:00:00+00:00,MOD-00257,60,69.445,-0.585,6.164,6.285,8.811,195.925,1.902,34.492,12.407,0
2024-01-03T02:00:00-05:00,2024-01-03T03:00:00-05:00,2024-01-03T07:00:00+00:00,2024-01-03T08:00:00+00:00,MOD-00257,60,69.63,-0.543,6.454,6.549,8.143,207.463,1.886,35.439,8.529,0
2024-01-03T03:00:00-05:00,2024-01-03T04:00:00-05:00,2024-01-03T08:00:00+00:00,2024-01-03T09:00:00+00:00,MOD-00257,60,71.802,-0.968,6.007,6.107,7.442,240.937,1.706,34.942,9.243,0
2024-01-03T04:00:00-05:00,2024-01-03T05:00:00-05:00,2024-01-03T09:00:00+00:00,2024-01-03T10:00:00+00:00,MOD-00257,60,72.455,-1.025,5.469,5.555,6.961,198.827,1.658,35.451,9.333,0
2024-01-03T05:00:00-05:00,2024-01-03T06:00:00-05:00,2024-01-03T10:00:00+00:00,2024-01-03T11:00:00+00:00,MOD-00257,60,70.858,-0.502,5.204,5.321,8.77,199.609,1.832,35.738,9.798,0
2024-01-03T06:00:00-05:00,2024-01-03T07:00:00-05:00,2024-01-03T11:00:00+00:00,2024-01-03T12:00:00+00:00,MOD-00257,60,70.007,-0.105,5.561,5.668,9.462,217.521,1.84,35.325,10.807,0
2024-01-03T07:00:00-05:00,2024-01-03T08:00:00-05:00,2024-01-03T12:00:00+00:00,2024-01-03T13:00:00+00:00,MOD-00257,60,71.322,-0.117,6.437,6.631,11.86,315.788,1.785,37.926,6.474,0
2024-01-03T08:00:00-05:00,2024-01-03T09:00:00-05:00,2024-01-03T13:00:00+00:00,2024-01-03T14:00:00+00:00,MOD-00257,60,61.8,2.478,7.359,7.558,13.433,277.567,2.472,34.207,15.333,0
2024-01-03T09:00:00-05:00,2024-01-03T10:00:00-05:00,2024-01-03T14:00:00+00:00,2024-01-03T15:00:00+00:00,MOD-00257,60,54.608,4.678,8.908,9.195,16.523,292.952,2.585,34.451,14.776,0
2024-01-03T10:00:00-05:00,2024-01-03T11:00:00-05:00,2024-01-03T15:00:00+00:00,2024-01-03T16:00:00+00:00,MOD-00257,60,48.03,6.66,8.897,9.096,16.142,242.805,2.006,32.085,17.686,0
2024-01-03T11:00:00-05:00,2024-01-03T12:00:00-05:00,2024-01-03T16:00:00+00:00,2024-01-03T17:00:00+00:00,MOD-00257,60,39.675,9.812,9.034,9.232,12.825,217.185,2.318,20.573,26.519,0
2024-01-03T12:00:00-05:00,2024-01-03T13:00:00-05:00,2024-01-03T17:00:00+00:00,2024-01-03T18:00:00+00:00,MOD-00257,60,31.363,13.813,9.9,10.028,12.847,173.98,2.082,19.235,30.402,0
2024-01-03T13:00:00-05:00,2024-01-03T14:00:00-05:00,2024-01-03T18:00:00+00:00,2024-01-03T19:00:00+00:00,MOD-00257,60,32.767,12.988,8.859,8.998,11.757,167.153,2.296,24.117,21.929,0
2024-01-03T14:00:00-05:00,2024-01-03T15:00:00-05:00,2024-01-03T19:00:00+00:00,2024-01-03T20:00:00+00:00,MOD-00257,60,42.443,8.417,7.138,7.276,9.491,182.528,1.856,33.828,22.615,0
2024-01-03T15:00:00-05:00,2024-01-03T16:00:00-05:00,2024-01-03T20:00:00+00:00,2024-01-03T21:00:00+00:00,MOD-00257,60,46.152,7.278,7.355,7.471,10.14,209.646,1.868,34.608,22.587,0
2024-01-03T16:00:00-05:00,2024-01-03T17:00:00-05:00,2024-01-03T21:00:00+00:00,2024-01-03T22:00:00+00:00,MOD-00257,60,48.957,6.622,8.576,8.792,12.927,280.016,1.813,35.457,20.549,0
2024-01-03T17:00:00-05:00,2024-01-03T18:00:00-05:00,2024-01-03T22:00:00+00:00,2024-01-03T23:00:00+00:00,MOD-00257,60,51.113,6.243,7.888,8.072,12.317,259.774,1.736,36.382,17.52,0
2024-01-03T18:00:00-05:00,2024-01-03T19:00:00-05:00,2024-01-03T23:00:00+00:00,2024-01-04T00:00:00+00:00,MOD-00257,60,53.04,5.843,6.837,6.98,9.106,257.707,2.028,35.218,17.453,0
2024-01-03T19:00:00-05:00,2024-01-03T20:00:00-05:00,2024-01-04T00:00:00+00:00,2024-01-04T01:00:00+00:00,MOD-00257,60,56.033,5.45,6.618,6.742,8.956,245.243,2.24,34.511,16.48,0
2024-01-03T20:00:00-05:00,2024-01-03T21:00:00-05:00,2024-01-04T01:00:00+00:00,2024-01-04T02:00:00+00:00,MOD-00257,60,58.013,5.088,7.171,7.29,8.546,231.466,2.121,34.521,15.174,0
2024-01-03T21:00:00-05:00,2024-01-03T22:00:00-05:00,2024-01-04T02:00:00+00:00,2024-01-04T03:00:00+00:00,MOD-00257,60,59.282,4.83,8.18,8.292,10.479,248.883,2.447,34.847,13.394,0
2024-01-03T22:00:00-05:00,2024-01-03T23:00:00-05:00,2024-01-04T03:00:00+00:00,2024-01-04T04:00:00+00:00,MOD-00257,60,60.425,4.535,8.712,8.823,10.221,242.744,2.504,35.339,11.301,0
2024-01-03T23:00:00-05:00,2024-01-04T00:00:00-05:00,2024-01-04T04:00:00+00:00,2024-01-04T05:00:00+00:00,MOD-00257,60,61.492,4.267,8.859,8.965,10.22,251.488,2.838,34.809,11.22,0
2024-01-04T00:00:00-05:00,2024-01-04T01:00:00-05:00,2024-01-04T05:00:00+00:00,2024-01-04T06:00:00+00:00,MOD-00257,60,61.96,4.108,8.69,8.793,10.377,218.479,2.899,33.866,11.711,0
2024-01-04T01:00:00-05:00,2024-01-04T02:00:00-05:00,2024-01-04T06:00:00+00:00,2024-01-04T07:00:00+00:00,MOD-00257,60,62.237,4.06,8.911,9.043,10.15,209.931,2.912,33.266,11.885,0
2024-01-04T02:00:00-05:00,2024-01-04T03:00:00-05:00,2024-01-04T07:00:00+00:00,2024-01-04T08:00:00+00:00,MOD-00257,60,62.377,4.1,8.99,9.128,10.287,208.944,2.892,33.082,11.245,0
2024-01-04T03:00:00-05:00,2024-01-04T04:00:00-05:00,2024-01-04T08:00:00+00:00,2024-01-04T09:00:00+00:00,MOD-00257,60,62.215,4.015,8.215,8.395,12.664,206.183,2.917,32.763,11.942,0
2024-01-04T04:00:00-05:00,2024-01-04T05:00:00-05:00,2024-01-04T09:00:00+00:00,2024-01-04T10:00:00+00:00,MOD-00257,60,62.482,3.903,7.485,7.611,9.324,194.536,2.889,32.297,12.384,0
2024-01-04T05:00:00-05:00,2024-01-04T06:00:00-05:00,2024-01-04T10:00:00+00:00,2024-01-04T11:00:00+00:00,MOD-00257,60,62.367,3.9,7.034,7.165,8.49,205.917,2.893,32.744,11.604,0
2024-01-04T06:00:00-05:00,2024-01-04T07:00:00-05:00,2024-01-04T11:00:00+00:00,2024-01-04T12:00:00+00:00,MOD-00257,60,62.662,4.068,6.063,6.18,8.912,238.668,2.816,33.683,12.715,0
2024-01-04T07:00:00-05:00,2024-01-04T08:00:00-05:00,2024-01-04T12:00:00+00:00,2024-01-04T13:00:00+00:00,MOD-00257,60,64.712,4.043,5.741,5.848,9.701,226.361,2.062,33.651,13.171,0
2024-01-04T08:00:00-05:00,2024-01-04T09:00:00-05:00,2024-01-04T13:00:00+00:00,2024-01-04T14:00:00+00:00,MOD-00257,60,66.767,4.073,5.725,5.918,13.432,235.874,1.576,34.645,13.224,0
2024-01-04T09:00:00-05:00,2024-01-04T10:00:00-05:00,2024-01-04T14:00:00+00:00,2024-01-04T15:00:00+00:00,MOD-00257,60,65.57,4.71,6.226,6.385,10.886,208.854,1.73,32.152,17.001,0
2024-01-04T10:00:00-05:00,2024-01-04T11:00:00-05:00,2024-01-04T15:00:00+00:00,2024-01-04T16:00:00+00:00,MOD-00257,60,54.85,7.245,5.955,6.098,10.34,203.96,2.086,28.787,23.852,0
2024-01-04T11:00:00-05:00,2024-01-04T12:00:00-05:00,2024-01-04T16:00:00+00:00,2024-01-04T17:00:00+00:00,MOD-00257,60,46.472,9.045,5.755,5.896,8.319,205.934,1.773,27.568,21.834,0
2024-01-04T12:00:00-05:00,2024-01-04T13:00:00-05:00,2024-01-04T17:00:00+00:00,2024-01-04T18:00:00+00:00,MOD-00257,60,38.623,11.412,4.53,4.677,6.579,205.168,2.377,19.282,24.811,0
2024-01-04T13:00:00-05:00,2024-01-04T14:00:00-05:00,2024-01-04T18:00:00+00:00,2024-01-04T19:00:00+00:00,MOD-00257,60,36.757,11.702,3.6,3.757,8.656,180.637,2.493,14.553,17.983,0
2024-01-04T14:00:00-05:00,2024-01-04T15:00:00-05:00,2024-01-04T19:00:00+00:00,2024-01-04T20:00:00+00:00,MOD-00257,60,35.782,11.645,2.828,2.965,7.635,178.059,2.489,16.584,24.783,0
2024-01-04T15:00:00-05:00,2024-01-04T16:00:00-05:00,2024-01-04T20:00:00+00:00,2024-01-04T21:00:00+00:00,MOD-00257,60,38.582,9.287,1.492,1.62,7.72,193.38,2.162,28.722,15.397,0
2024-01-04T16:00:00-05:00,2024-01-04T17:00:00-05:00,2024-01-04T21:00:00+00:00,2024-01-04T22:00:00+00:00,MOD-00257,60,47.107,5.048,0.793,0.897,4.12,193.896,1.846,33.426,17.824,0
2024-01-04T17:00:00-05:00,2024-01-04T18:00:00-05:00,2024-01-04T22:00:00+00:00,2024-01-04T23:00:00+00:00,MOD-00257,60,42.875,3.49,0.891,0.956,3.87,188.083,1.961,32.305,20.98,0
2024-01-04T18:00:00-05:00,2024-01-04T19:00:00-05:00,2024-01-04T23:00:00+00:00,2024-01-05T00:00:00+00:00,MOD-00257,60,33.14,1.97,0.985,1.084,6.466,158.319,1.871,31.878,26.321,0
2024-01-04T19:00:00-05:00,2024-01-04T20:00:00-05:00,2024-01-05T00:00:00+00:00,2024-01-05T01:00:00+00:00,MOD-00257,60,36.132,0.51,1.257,1.341,3.811,147.988,1.871,32.657,26.008,0
2024-01-04T20:00:00-05:00,2024-01-04T21:00:00-05:00,2024-01-05T01:00:00+00:00,2024-01-05T02:00:00+00:00,MOD-00257,60,34.137,-0.807,1.102,1.21,4.094,143.249,1.925,32.379,26.986,0
2024-01-04T21:00:00-05:00,2024-01-04T22:00:00-05:00,2024-01-05T02:00:00+00:00,2024-01-05T03:00:00+00:00,MOD-00257,60,36.532,-1.88,1.171,1.292,4.071,136.805,1.992,32.812,26.316,0
2024-01-04T22:00:00-05:00,2024-01-04T23:00:00-05:00,2024-01-05T03:00:00+00:00,2024-01-05T04:00:00+00:00,MOD-00257,60,39.917,-2.798,1.198,1.303,3.59,137.515,1.821,32.923,25.483,0
2024-01-04T23:00:00-05:00,2024-01-05T00:00:00-05:00,2024-01-05T04:00:00+00:00,2024-01-05T05:00:00+00:00,MOD-00257,60,42.533,-3.557,1.162,1.283,2.885,136.61,1.899,33.497,23.761,0
2024-01-05T00:00:00-05:00,2024-01-05T01:00:00-05:00,2024-01-05T05:00:00+00:00,2024-01-05T06:00:00+00:00,MOD-00257,60,44.275,-4.223,1.049,1.18,2.354,135.016,2.052,33.063,23.787,0
2024-01-05T01:00:00-05:00,2024-01-05T02:00:00-05:00,2024-01-05T06:00:00+00:00,2024-01-05T07:00:00+00:00,MOD-00257,60,44.68,-4.577,0.907,1.028,3.692,133.861,2.104,33.06,23.352,0
2024-01-05T02:00:00-05:00,2024-01-05T03:00:00-05:00,2024-01-05T07:00:00+00:00,2024-01-05T08:00:00+00:00,MOD-00257,60,45.89,-4.755,1.019,1.161,3.221,136.771,2.186,33.486,22.131,0
2024-01-05T03:00:00-05:00,2024-01-05T04:00:00-05:00,2024-01-05T08:00:00+00:00,2024-01-05T09:00:00+00:00,MOD-00257,60,46.51,-4.932,1.054,1.21,2.525,133.752,2.224,33.222,22.364,0
2024-01-05T04:00:00-05:00,2024-01-05T05:00:00-05:00,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,MOD-00257,60,48.39,-5.15,1.136,1.297,2.956,138.291,2.557,33.289,21.661,0
2024-01-05T05:00:00-05:00,2024-01-05T06:00:00-05:00,2024-01-05T10:00:00+00:00,2024-01-05T11:00:00+00:00,MOD-00257,60,51.482,-5.272,1.348,1.536,3.767,141.615,3.291,34.288,19.185,0
2024-01-05T06:00:00-05:00,2024-01-05T07:00:00-05:00,2024-01-05T11:00:00+00:00,2024-01-05T12:00:00+00:00,MOD-00257,60,52.067,-5.357,1.348,1.54,4.846,153.444,3.374,34.514,17.775,0
2024-01-05T07:00:00-05:00,2024-01-05T08:00:00-05:00,2024-01-05T12:00:00+00:00,2024-01-05T13:00:00+00:00,MOD-00257,60,50.613,-5.403,1.136,1.35,7.299,173.09,3.171,34.931,18.391,0
2024-01-05T08:00:00-05:00,2024-01-05T09:00:00-05:00,2024-01-05T13:00:00+00:00,2024-01-05T14:00:00+00:00,MOD-00257,60,41.017,-2.637,1.191,1.43,8.561,182.317,1.859,32.98,25.451,0
2024-01-05T09:00:00-05:00,2024-01-05T10:00:00-05:00,2024-01-05T14:00:00+00:00,2024-01-05T15:00:00+00:00,MOD-00257,60,38.452,-2.058,1.085,1.303,5.726,171.962,1.94,32.538,24.474,0
2024-01-05T10:00:00-05:00,2024-01-05T11:00:00-05:00,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,MOD-00257,60,34.898,0.002,1.085,1.262,6.519,166.46,1.921,31.325,30.132,0
2024-01-05T11:00:00-05:00,2024-01-05T12:00:00-05:00,2024-01-05T16:00:00+00:00,2024-01-05T17:00:00+00:00,MOD-00257,60,30.045,2.92,0.931,1.071,5.953,169.615,1.919,29.938,32.873,0
2024-01-05T12:00:00-05:00,2024-01-05T13:00:00-05:00,2024-01-05T17:00:00+00:00,2024-01-05T18:00:00+00:00,MOD-00257,60,24.812,6.495,0.932,1.047,5.708,158.622,2.393,22.861,33.906,0
2024-01-05T13:00:00-05:00,2024-01-05T14:00:00-05:00,2024-01-05T18:00:00+00:00,2024-01-05T19:00:00+00:00,MOD-00257,60,25.792,6.673,0.939,1.085,6.531,146.741,2.161,18.044,30.888,0
2024-01-05T14:00:00-05:00,2024-01-05T15:00:00-05:00,2024-01-05T19:00:00+00:00,2024-01-05T20:00:00+00:00,MOD-00257,60,27.108,6.442,0.955,1.081,7.155,169.187,2.231,23.081,30.034,0
2024-01-05T15:00:00-05:00,2024-01-05T16:00:00-05:00,2024-01-05T20:00:00+00:00,2024-01-05T21:00:00+00:00,MOD-00257,60,30.895,4.802,1.104,1.216,4.723,200.093,2.102,34.219,23.203,0
2024-01-05T16:00:00-05:00,2024-01-05T17:00:00-05:00,2024-01-05T21:00:00+00:00,2024-01-05T22:00:00+00:00,MOD-00257,60,40.733,0.917,1.156,1.257,3.955,217.395,1.718,37.002,21.592,0
2024-01-05T17:00:00-05:00,2024-01-05T18:00:00-05:00,2024-01-05T22:00:00+00:00,2024-01-05T23:00:00+00:00,MOD-00257,60,45.042,-0.232,1.401,1.516,5.246,213.561,1.987,36.331,22.79,0
2024-01-05T18:00:00-05:00,2024-01-05T19:00:00-05:00,2024-01-05T23:00:00+00:00,2024-01-06T00:00:00+00:00,MOD-00257,60,47.5,-0.665,2.297,2.477,6.933,247.377,2.535,37.906,19.222,0
2024-01-05T19:00:00-05:00,2024-01-05T20:00:00-05:00,2024-01-06T00:00:00+00:00,2024-01-06T01:00:00+00:00,MOD-00257,60,51.905,-0.96,4.858,5.13,10.082,346.831,2.852,39.477,14.509,0
2024-01-05T20:00:00-05:00,2024-01-05T21:00:00-05:00,2024-01-06T01:00:00+00:00,2024-01-06T02:00:00+00:00,MOD-00257,60,53.192,-0.128,4.803,4.976,8.371,267.471,2.416,36.559,20.614,0
2024-01-05T21:00:00-05:00,2024-01-05T22:00:00-05:00,2024-01-06T02:00:00+00:00,2024-01-06T03:00:00+00:00,MOD-00257,60,53.398,0.79,4.977,5.116,6.743,230.952,2.048,35.512,20.997,0
2024-01-05T22:00:00-05:00,2024-01-05T23:00:00-05:00,2024-01-06T03:00:00+00:00,2024-01-06T04:00:00+00:00,MOD-00257,60,54.365,1.147,6.093,6.216,8.206,203.967,2.181,34.803,20.853,0
2024-01-05T23:00:00-05:00,2024-01-06T00:00:00-05:00,2024-01-06T04:00:00+00:00,2024-01-06T05:00:00+00:00,MOD-00257,60,55.908,0.975,6.784,6.91,9.011,214.023,2.064,35.235,18.352,0
