period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10 > 150?
2024-01-02T14:00:00-05:00,2024-01-02T15:00:00-05:00,2024-01-02T19:00:00+00:00,2024-01-02T20:00:00+00:00,MOD-00246,56,27.1,9.061,3.586,3.79,7.74,,,,,0
2024-01-02T15:00:00-05:00,2024-01-02T16:00:00-05:00,2024-01-02T20:00:00+00:00,2024-01-02T21:00:00+00:00,MOD-00246,60,29.632,7.988,3.53,3.789,8.311,,,,,0
2024-01-02T16:00:00-05:00,2024-01-02T17:00:00-05:00,2024-01-02T21:00:00+00:00,2024-01-02T22:00:00+00:00,MOD-00246,60,37.835,4.858,3.514,3.79,9.71,405.858,2.039,23.192,33.078,0
2024-01-02T17:00:00-05:00,2024-01-02T18:00:00-05:00,2024-01-02T22:00:00+00:00,2024-01-02T23:00:00+00:00,MOD-00246,60,43.237,3.44,4.368,4.737,13.844,559.816,1.855,29.282,24.746,0
2024-01-02T18:00:00-05:00,2024-01-02T19:00:00-05:00,2024-01-02T23:00:00+00:00,2024-01-03T00:00:00+00:00,MOD-00246,60,46.957,2.652,5.259,5.57,12.817,589.527,3.037,29.937,22.479,0
2024-01-02T19:00:00-05:00,2024-01-02T20:00:00-05:00,2024-01-03T00:00:00+00:00,2024-01-03T01:00:00+00:00,MOD-00246,60,52.032,1.737,5.453,5.73,11.131,561.652,3.809,29.453,22.244,0
2024-01-02T20:00:00-05:00,2024-01-02T21:00:00-05:00,2024-01-03T01:00:00+00:00,2024-01-03T02:00:00+00:00,MOD-00246,60,57.39,0.98,4.967,5.201,10.528,512.093,2.469,28.258,23.176,0
2024-01-02T21:00:00-05:00,2024-01-02T22:00:00-05:00,2024-01-03T02:00:00+00:00,2024-01-03T03:00:00+00:00,MOD-00246,60,60.38,0.675,5.024,5.202,8.915,377.183,2.877,25.502,26.796,0
2024-01-02T22:00:00-05:00,2024-01-02T23:00:00-05:00,2024-01-03T03:00:00+00:00,2024-01-03T04:00:00+00:00,MOD-00246,60,63.898,0.183,5.685,5.907,9.649,461.756,3.156,26.436,23.225,0
2024-01-02T23:00:00-05:00,2024-01-03T00:00:00-05:00,2024-01-03T04:00:00+00:00,2024-01-03T05:00:00+00:00,MOD-00246,60,67.073,-0.31,5.511,5.704,8.076,386.754,2.265,25.13,24.008,0
2024-01-03T00:00:00-05:00,2024-01-03T01:00:00-05:00,2024-01-03T05:00:00+00:00,2024-01-03T06:00:00+00:00,MOD-00246,60,69.422,-0.66,5.249,5.449,9.048,347.291,1.982,24.012,25.484,0
2024-01-03T01:00:00-05:00,2024-01-03T02:00:00-05:00,2024-01-03T06:00:00+00:00,2024-01-03T07:00:00+00:00,MOD-00246,60,69.152,-0.475,4.281,4.431,6.153,277.704,1.99,22.185,30.014,0
2024-01-03T02:00:00-05:00,2024-01-03T03:00:00-05:00,2024-01-03T07:00:00+00:00,2024-01-03T08:00:00+00:00,MOD-00246,60,69.295,-0.43,4.666,4.804,8.32,290.835,2.02,22.972,26.376,0
2024-01-03T03:00:00-05:00,2024-01-03T04:00:00-05:00,2024-01-03T08:00:00+00:00,2024-01-03T09:00:00+00:00,MOD-00246,60,71.605,-0.91,4.441,4.567,6.383,329.419,1.897,22.592,27.364,0
2024-01-03T04:00:00-05:00,2024-01-03T05:00:00-05:00,2024-01-03T09:00:00+00:00,2024-01-03T10:00:00+00:00,MOD-00246,60,72.38,-0.993,3.918,4.025,5.117,282.2,1.762,23.106,26.221,0
2024-01-03T05:00:00-05:00,2024-01-03T06:00:00-05:00,2024-01-03T10:00:00+00:00,2024-01-03T11:00:00+00:00,MOD-00246,60,70.573,-0.392,3.525,3.674,7.483,282.005,2.036,23.541,25.259,0
2024-01-03T06:00:00-05:00,2024-01-03T07:00:00-05:00,2024-01-03T11:00:00+00:00,2024-01-03T12:00:00+00:00,MOD-00246,60,69.588,0.023,3.921,4.059,6.968,301.789,2.02,23.119,26.682,0
2024-01-03T07:00:00-05:00,2024-01-03T08:00:00-05:00,2024-01-03T12:00:00+00:00,2024-01-03T13:00:00+00:00,MOD-00246,60,70.957,-0.013,4.787,5.003,11.598,411.615,2.109,25.436,21.184,0
2024-01-03T08:00:00-05:00,2024-01-03T09:00:00-05:00,2024-01-03T13:00:00+00:00,2024-01-03T14:00:00+00:00,MOD-00246,60,63.793,2.048,4.871,5.106,12.488,360.697,3.176,22.444,26.354,0
2024-01-03T09:00:00-05:00,2024-01-03T10:00:00-05:00,2024-01-03T14:00:00+00:00,2024-01-03T15:00:00+00:00,MOD-00246,60,55.632,4.557,6.513,6.823,17.405,374.168,7.135,22.215,25.344,0
2024-01-03T10:00:00-05:00,2024-01-03T11:00:00-05:00,2024-01-03T15:00:00+00:00,2024-01-03T16:00:00+00:00,MOD-00246,60,49.182,6.507,6.325,6.637,16.43,314.885,2.189,17.612,29.632,0
2024-01-03T11:00:00-05:00,2024-01-03T12:00:00-05:00,2024-01-03T16:00:00+00:00,2024-01-03T17:00:00+00:00,MOD-00246,60,39.61,10.108,7.177,7.406,12.619,277.055,3.125,9.1,36.29,0
2024-01-03T12:00:00-05:00,2024-01-03T13:00:00-05:00,2024-01-03T17:00:00+00:00,2024-01-03T18:00:00+00:00,MOD-00246,60,33.638,12.832,8.64,8.802,11.788,222.139,2.675,6.319,40.229,0
2024-01-03T13:00:00-05:00,2024-01-03T14:00:00-05:00,2024-01-03T18:00:00+00:00,2024-01-03T19:00:00+00:00,MOD-00246,60,36.473,11.388,7.243,7.391,9.782,230.794,2.566,8.726,40.44,0
2024-01-03T14:00:00-05:00,2024-01-03T15:00:00-05:00,2024-01-03T19:00:00+00:00,2024-01-03T20:00:00+00:00,MOD-00246,60,43.362,8.298,5.585,5.762,11.236,248.128,2.288,14.059,40.425,0
2024-01-03T15:00:00-05:00,2024-01-03T16:00:00-05:00,2024-01-03T20:00:00+00:00,2024-01-03T21:00:00+00:00,MOD-00246,60,46.17,7.485,5.833,5.999,9.534,277.597,2.148,18.301,39.158,0
2024-01-03T16:00:00-05:00,2024-01-03T17:00:00-05:00,2024-01-03T21:00:00+00:00,2024-01-03T22:00:00+00:00,MOD-00246,60,48.648,6.88,6.53,6.845,13.487,356.902,1.911,21.805,36.756,0
2024-01-03T17:00:00-05:00,2024-01-03T18:00:00-05:00,2024-01-03T22:00:00+00:00,2024-01-03T23:00:00+00:00,MOD-00246,60,50.7,6.533,5.563,5.841,12.964,336.092,1.81,23.346,33.112,0
2024-01-03T18:00:00-05:00,2024-01-03T19:00:00-05:00,2024-01-03T23:00:00+00:00,2024-01-04T00:00:00+00:00,MOD-00246,60,52.562,6.15,5.464,5.65,9.431,337.017,2.068,22.349,33.772,0
2024-01-03T19:00:00-05:00,2024-01-03T20:00:00-05:00,2024-01-04T00:00:00+00:00,2024-01-04T01:00:00+00:00,MOD-00246,60,55.468,5.745,5.159,5.342,8.619,322.68,2.354,21.831,33.671,0
2024-01-03T20:00:00-05:00,2024-01-03T21:00:00-05:00,2024-01-04T01:00:00+00:00,2024-01-04T02:00:00+00:00,MOD-00246,60,57.378,5.392,5.729,5.914,8.433,307.19,2.45,21.962,32.257,0
2024-01-03T21:00:00-05:00,2024-01-03T22:00:00-05:00,2024-01-04T02:00:00+00:00,2024-01-04T03:00:00+00:00,MOD-00246,60,58.628,5.113,6.429,6.605,8.836,326.438,2.554,22.327,30.424,0
2024-01-03T22:00:00-05:00,2024-01-03T23:00:00-05:00,2024-01-04T03:00:00+00:00,2024-01-04T04:00:00+00:00,MOD-00246,60,59.697,4.81,6.99,7.145,10.033,320.488,2.582,22.833,28.211,0
2024-01-03T23:00:00-05:00,2024-01-04T00:00:00-05:00,2024-01-04T04:00:00+00:00,2024-01-04T05:00:00+00:00,MOD-00246,60,60.722,4.543,7.085,7.245,9.686,330.453,2.706,22.273,28.416,0
2024-01-04T00:00:00-05:00,2024-01-04T01:00:00-05:00,2024-01-04T05:00:00+00:00,2024-01-04T06:00:00+00:00,MOD-00246,60,61.16,4.39,7.097,7.262,10.211,294.542,2.792,21.427,29.3,0
2024-01-04T01:00:00-05:00,2024-01-04T02:00:00-05:00,2024-01-04T06:00:00+00:00,2024-01-04T07:00:00+00:00,MOD-00246,60,61.67,4.275,6.774,6.943,8.729,285.558,2.873,20.832,29.641,0
2024-01-04T02:00:00-05:00,2024-01-04T03:00:00-05:00,2024-01-04T07:00:00+00:00,2024-01-04T08:00:00+00:00,MOD-00246,60,62.355,4.148,6.965,7.116,9.766,284.648,2.857,17.103,28.947,0
2024-01-04T03:00:00-05:00,2024-01-04T04:00:00-05:00,2024-01-04T08:00:00+00:00,2024-01-04T09:00:00+00:00,MOD-00246,60,62.183,4.098,6.2,6.423,10.691,282.547,2.887,16.325,29.717,0
2024-01-04T04:00:00-05:00,2024-01-04T05:00:00-05:00,2024-01-04T09:00:00+00:00,2024-01-04T10:00:00+00:00,MOD-00246,60,62.313,4,5.76,5.901,7.471,270.198,2.884,14.179,30.445,0
2024-01-04T05:00:00-05:00,2024-01-04T06:00:00-05:00,2024-01-04T10:00:00+00:00,2024-01-04T11:00:00+00:00,MOD-00246,60,62.298,4,5.431,5.569,7.566,282.359,2.899,17.778,29.049,0
2024-01-04T06:00:00-05:00,2024-01-04T07:00:00-05:00,2024-01-04T11:00:00+00:00,2024-01-04T12:00:00+00:00,MOD-00246,60,62.508,4.187,4.437,4.584,7.562,317.462,2.85,19.85,29.23,0
2024-01-04T07:00:00-05:00,2024-01-04T08:00:00-05:00,2024-01-04T12:00:00+00:00,2024-01-04T13:00:00+00:00,MOD-00246,60,64.392,4.188,4.17,4.297,8.603,305.789,2.249,21.23,30.428,0
2024-01-04T08:00:00-05:00,2024-01-04T09:00:00-05:00,2024-01-04T13:00:00+00:00,2024-01-04T14:00:00+00:00,MOD-00246,60,66.45,4.198,4.236,4.464,13.852,315.161,1.812,22.309,29.384,0
2024-01-04T09:00:00-05:00,2024-01-04T10:00:00-05:00,2024-01-04T14:00:00+00:00,2024-01-04T15:00:00+00:00,MOD-00246,60,65.442,4.8,4.611,4.796,9.495,283.194,1.808,19.694,33.045,0
2024-01-04T10:00:00-05:00,2024-01-04T11:00:00-05:00,2024-01-04T15:00:00+00:00,2024-01-04T16:00:00+00:00,MOD-00246,60,55.273,7.24,4.705,4.901,9.673,270.361,2.156,11.966,36.375,0
2024-01-04T11:00:00-05:00,2024-01-04T12:00:00-05:00,2024-01-04T16:00:00+00:00,2024-01-04T17:00:00+00:00,MOD-00246,60,46.925,9.078,4.558,4.755,9.175,271.049,2.072,10.551,36.066,0
2024-01-04T12:00:00-05:00,2024-01-04T13:00:00-05:00,2024-01-04T17:00:00+00:00,2024-01-04T18:00:00+00:00,MOD-00246,60,40.367,10.872,3.572,3.755,7.358,264.212,2.854,7.857,35.796,0
2024-01-04T13:00:00-05:00,2024-01-04T14:00:00-05:00,2024-01-04T18:00:00+00:00,2024-01-04T19:00:00+00:00,MOD-00246,60,39.595,10.698,2.748,2.914,8.244,244.916,2.823,8.572,34.905,0
2024-01-04T14:00:00-05:00,2024-01-04T15:00:00-05:00,2024-01-04T19:00:00+00:00,2024-01-04T20:00:00+00:00,MOD-00246,60,40.718,9.723,2.277,2.405,7.394,238.783,2.22,9.012,37.564,0
2024-01-04T15:00:00-05:00,2024-01-04T16:00:00-05:00,2024-01-04T20:00:00+00:00,2024-01-04T21:00:00+00:00,MOD-00246,60,41.445,8.33,1.231,1.384,8.187,266.149,2.268,11.226,37.98,0
2024-01-04T16:00:00-05:00,2024-01-04T17:00:00-05:00,2024-01-04T21:00:00+00:00,2024-01-04T22:00:00+00:00,MOD-00246,60,46.862,5.352,0.626,0.781,6.589,267.174,2.038,18.87,37.888,0
2024-01-04T17:00:00-05:00,2024-01-04T18:00:00-05:00,2024-01-04T22:00:00+00:00,2024-01-04T23:00:00+00:00,MOD-00246,60,42.645,3.85,0.841,0.935,4.164,263.259,1.998,15.002,39.3,0
2024-01-04T18:00:00-05:00,2024-01-04T19:00:00-05:00,2024-01-04T23:00:00+00:00,2024-01-05T00:00:00+00:00,MOD-00246,60,33.105,2.328,0.875,1.025,6.015,234.969,2.351,15.619,43.816,0
2024-01-04T19:00:00-05:00,2024-01-04T20:00:00-05:00,2024-01-05T00:00:00+00:00,2024-01-05T01:00:00+00:00,MOD-00246,60,36.228,0.743,0.982,1.102,3.711,225.593,2.285,16.065,43.674,0
2024-01-04T20:00:00-05:00,2024-01-04T21:00:00-05:00,2024-01-05T01:00:00+00:00,2024-01-05T02:00:00+00:00,MOD-00246,60,34.297,-0.565,0.993,1.127,5.263,222.556,2.231,19.587,44.43,0
2024-01-04T21:00:00-05:00,2024-01-04T22:00:00-05:00,2024-01-05T02:00:00+00:00,2024-01-05T03:00:00+00:00,MOD-00246,60,36.597,-1.645,0.998,1.13,6.294,217.123,2.074,17.676,43.843,0
2024-01-04T22:00:00-05:00,2024-01-04T23:00:00-05:00,2024-01-05T03:00:00+00:00,2024-01-05T04:00:00+00:00,MOD-00246,60,39.99,-2.6,1.028,1.176,4.737,218.978,1.804,12.918,43.168,0
2024-01-04T23:00:00-05:00,2024-01-05T00:00:00-05:00,2024-01-05T04:00:00+00:00,2024-01-05T05:00:00+00:00,MOD-00246,60,42.563,-3.365,0.974,1.132,4.769,218.842,1.951,20.629,41.277,0
2024-01-05T00:00:00-05:00,2024-01-05T01:00:00-05:00,2024-01-05T05:00:00+00:00,2024-01-05T06:00:00+00:00,MOD-00246,60,44.218,-4.01,0.84,1.007,3.128,217.669,2.05,20.77,41.286,0
2024-01-05T01:00:00-05:00,2024-01-05T02:00:00-05:00,2024-01-05T06:00:00+00:00,2024-01-05T07:00:00+00:00,MOD-00246,60,44.615,-4.363,0.839,1.035,4.802,216.588,2.12,20.866,40.556,0
2024-01-05T02:00:00-05:00,2024-01-05T03:00:00-05:00,2024-01-05T07:00:00+00:00,2024-01-05T08:00:00+00:00,MOD-00246,60,45.658,-4.517,1.004,1.178,3.301,220.006,2.484,21.227,39.011,0
2024-01-05T03:00:00-05:00,2024-01-05T04:00:00-05:00,2024-01-05T08:00:00+00:00,2024-01-05T09:00:00+00:00,MOD-00246,60,46.16,-4.642,1.057,1.255,4.128,216.874,2.529,20.605,39.355,0
2024-01-05T04:00:00-05:00,2024-01-05T05:00:00-05:00,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,MOD-00246,60,48.042,-4.883,0.956,1.165,3.211,222.529,2.768,21.075,38.765,0
2024-01-05T05:00:00-05:00,2024-01-05T06:00:00-05:00,2024-01-05T10:00:00+00:00,2024-01-05T11:00:00+00:00,MOD-00246,60,50.967,-5.005,1.376,1.598,5.189,225.664,3.636,22.16,35.765,0
2024-01-05T06:00:00-05:00,2024-01-05T07:00:00-05:00,2024-01-05T11:00:00+00:00,2024-01-05T12:00:00+00:00,MOD-00246,60,51.475,-5.055,1.456,1.69,4.941,239.48,3.922,22.38,34.35,0
2024-01-05T07:00:00-05:00,2024-01-05T08:00:00-05:00,2024-01-05T12:00:00+00:00,2024-01-05T13:00:00+00:00,MOD-00246,60,50.305,-5.128,1.11,1.373,7.586,260.62,3.342,22.81,33.503,0
2024-01-05T08:00:00-05:00,2024-01-05T09:00:00-05:00,2024-01-05T13:00:00+00:00,2024-01-05T14:00:00+00:00,MOD-00246,60,43.043,-3.143,1.067,1.387,11.871,264.458,2.032,20.81,37.58,0
2024-01-05T09:00:00-05:00,2024-01-05T10:00:00-05:00,2024-01-05T14:00:00+00:00,2024-01-05T15:00:00+00:00,MOD-00246,60,39.153,-2.013,1.014,1.274,10.449,256.412,1.975,17.346,39.309,0
2024-01-05T10:00:00-05:00,2024-01-05T11:00:00-05:00,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,MOD-00246,60,35.612,-0.013,0.946,1.151,8.706,245.733,2.277,15.554,42.257,0
2024-01-05T11:00:00-05:00,2024-01-05T12:00:00-05:00,2024-01-05T16:00:00+00:00,2024-01-05T17:00:00+00:00,MOD-00246,60,29.817,3.41,0.829,1.01,5.404,244.937,2.666,10.695,43.571,0
2024-01-05T12:00:00-05:00,2024-01-05T13:00:00-05:00,2024-01-05T17:00:00+00:00,2024-01-05T18:00:00+00:00,MOD-00246,60,26.005,6.048,0.8,0.98,6.75,226.258,2.7,11.455,43.967,0
2024-01-05T13:00:00-05:00,2024-01-05T14:00:00-05:00,2024-01-05T18:00:00+00:00,2024-01-05T19:00:00+00:00,MOD-00246,60,29.013,5.005,0.881,1.075,7.429,217.502,2.618,9.153,43.776,0
2024-01-05T14:00:00-05:00,2024-01-05T15:00:00-05:00,2024-01-05T19:00:00+00:00,2024-01-05T20:00:00+00:00,MOD-00246,60,31.768,4.173,0.807,0.978,10.473,243.342,2.749,13.801,42.941,0
2024-01-05T15:00:00-05:00,2024-01-05T16:00:00-05:00,2024-01-05T20:00:00+00:00,2024-01-05T21:00:00+00:00,MOD-00246,60,34.167,3.437,0.848,1.01,6.164,281.128,2.401,19.185,41.198,0
2024-01-05T16:00:00-05:00,2024-01-05T17:00:00-05:00,2024-01-05T21:00:00+00:00,2024-01-05T22:00:00+00:00,MOD-00246,60,40.658,1.172,0.884,1.024,6.344,303.616,1.931,23.398,39.22,0
2024-01-05T17:00:00-05:00,2024-01-05T18:00:00-05:00,2024-01-05T22:00:00+00:00,2024-01-05T23:00:00+00:00,MOD-00246,60,44.618,0.105,0.965,1.137,5.697,298.25,2.029,23.269,39.476,0
2024-01-05T18:00:00-05:00,2024-01-05T19:00:00-05:00,2024-01-05T23:00:00+00:00,2024-01-06T00:00:00+00:00,MOD-00246,60,47.45,-0.482,1.596,1.829,7.389,336.786,2.823,25.294,34.188,0
2024-01-05T19:00:00-05:00,2024-01-05T20:00:00-05:00,2024-01-06T00:00:00+00:00,2024-01-06T01:00:00+00:00,MOD-00246,60,51.818,-0.792,3.553,3.922,10.515,446.253,3.07,27.023,29.037,0
2024-01-05T20:00:00-05:00,2024-01-05T21:00:00-05:00,2024-01-06T01:00:00+00:00,2024-01-06T02:00:00+00:00,MOD-00246,60,53.173,0.008,3.431,3.632,7.583,357.772,2.565,24.428,34.639,0
2024-01-05T21:00:00-05:00,2024-01-05T22:00:00-05:00,2024-01-06T02:00:00+00:00,2024-01-06T03:00:00+00:00,MOD-00246,60,53.293,0.948,3.746,3.932,6.98,316.364,3.039,23.343,35.895,0
2024-01-05T22:00:00-05:00,2024-01-05T23:00:00-05:00,2024-01-06T03:00:00+00:00,2024-01-06T04:00:00+00:00,MOD-00246,60,54.305,1.272,4.569,4.726,7.46,285.535,2.492,22.59,36.446,0
2024-01-05T23:00:00-05:00,2024-01-06T00:00:00-05:00,2024-01-06T04:00:00+00:00,2024-01-06T05:00:00+00:00,MOD-00246,60,55.8,1.115,5.006,5.194,7.056,297.714,2.001,22.95,34.507,0
