period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10>150?
2025-01-01T11:00:00-05:00,2025-01-01T12:00:00-05:00,2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+00:00,MOD-00256,60,84.275,10.168,1.001,1.546,5.268,221.249,2.655,28.257,17.646,0
2025-01-01T12:00:00-05:00,2025-01-01T13:00:00-05:00,2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+00:00,MOD-00256,60,84.648,10.002,1.313,1.786,4.163,241.555,2.69,28.948,16.136,0
2025-01-01T13:00:00-05:00,2025-01-01T14:00:00-05:00,2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+00:00,MOD-00256,60,83.988,9.717,1.435,1.705,3.038,244.576,2.465,28.426,15.598,0
2025-01-01T14:00:00-05:00,2025-01-01T15:00:00-05:00,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,MOD-00256,60,82.807,9.148,0.983,1.112,2.143,230.318,2.345,27.368,14.375,0
2025-01-01T15:00:00-05:00,2025-01-01T16:00:00-05:00,2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+00:00,MOD-00256,60,80.727,8.937,1.047,1.146,2.206,237.827,2.191,27.439,14.004,0
2025-01-01T16:00:00-05:00,2025-01-01T17:00:00-05:00,2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+00:00,MOD-00256,60,81.595,8.605,1.286,1.401,2.709,269.7,2.247,28.022,12.448,0
2025-01-01T17:00:00-05:00,2025-01-01T18:00:00-05:00,2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+00:00,MOD-00256,60,82.177,8.39,2.129,2.269,3.277,284.736,2.283,27.84,10.906,0
2025-01-01T18:00:00-05:00,2025-01-01T19:00:00-05:00,2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+00:00,MOD-00256,60,80.73,8.172,2.412,2.569,3.852,263.907,2.151,26.739,10.621,0
2025-01-01T19:00:00-05:00,2025-01-01T20:00:00-05:00,2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+00:00,MOD-00256,60,69.638,7.885,1.944,2.005,2.552,246.009,1.57,24.364,10.364,0
2025-01-01T20:00:00-05:00,2025-01-01T21:00:00-05:00,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,MOD-00256,60,65.555,7.41,0.637,0.673,0.91,233.42,1.928,23.978,9.876,0
2025-01-01T21:00:00-05:00,2025-01-01T22:00:00-05:00,2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+00:00,MOD-00256,60,64.265,6.87,0.722,0.756,1.288,225.139,2.158,24.084,10.399,0
2025-01-01T22:00:00-05:00,2025-01-01T23:00:00-05:00,2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+00:00,MOD-00256,60,65.978,6.222,0.254,0.274,0.81,227.629,1.832,24.359,9.413,0
2025-01-01T23:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+00:00,MOD-00256,60,64.28,5.732,0.572,0.608,2.132,226.985,2.181,24.442,10.281,0
2025-01-02T00:00:00-05:00,2025-01-02T01:00:00-05:00,2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+00:00,MOD-00256,60,61.213,5.453,1.531,1.565,2.082,217.84,2.541,25.347,13.569,0
2025-01-02T01:00:00-05:00,2025-01-02T02:00:00-05:00,2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+00:00,MOD-00256,60,59.77,5.052,1.009,1.04,2.278,213.581,2.597,26.076,15.669,0
2025-01-02T02:00:00-05:00,2025-01-02T03:00:00-05:00,2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+00:00,MOD-00256,60,58.465,4.485,0.291,0.318,0.903,210.195,2.469,26.725,17.164,0
2025-01-02T03:00:00-05:00,2025-01-02T04:00:00-05:00,2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+00:00,MOD-00256,60,55.682,4.205,0.525,0.558,1.583,214.742,2.558,26.552,17.251,0
2025-01-02T04:00:00-05:00,2025-01-02T05:00:00-05:00,2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,MOD-00256,60,51.157,3.922,0.827,0.858,2.133,207.996,2.512,27.317,20.405,0
2025-01-02T05:00:00-05:00,2025-01-02T06:00:00-05:00,2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+00:00,MOD-00256,60,46.567,3.665,2.074,2.186,6.005,221.406,2.149,27.9,21.25,0
2025-01-02T06:00:00-05:00,2025-01-02T07:00:00-05:00,2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+00:00,MOD-00256,60,44.113,3.517,2.74,2.809,6.11,229.145,1.884,28.391,22.416,0
2025-01-02T07:00:00-05:00,2025-01-02T08:00:00-05:00,2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+00:00,MOD-00256,60,40.59,3.667,1.613,1.675,4.511,228.997,2.026,28.537,23.596,0
2025-01-02T08:00:00-05:00,2025-01-02T09:00:00-05:00,2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+00:00,MOD-00256,60,35.267,5.8,1.196,1.276,5.233,232.583,2.592,27.447,24.349,0
2025-01-02T09:00:00-05:00,2025-01-02T10:00:00-05:00,2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+00:00,MOD-00256,60,35.83,5.898,0.653,0.713,3.695,236.607,2.57,28.09,23.074,0
2025-01-02T10:00:00-05:00,2025-01-02T11:00:00-05:00,2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+00:00,MOD-00256,60,32.943,7.165,3.315,3.394,6.144,244.752,2.502,14.462,24.267,0
2025-01-02T11:00:00-05:00,2025-01-02T12:00:00-05:00,2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+00:00,MOD-00256,60,28.258,8.96,2.239,2.337,6.809,238.091,2.39,11.83,26.466,0
2025-01-02T12:00:00-05:00,2025-01-02T13:00:00-05:00,2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,MOD-00256,60,24.54,10.29,0.755,0.834,4.659,221.888,2.662,12.227,27.662,0
2025-01-02T13:00:00-05:00,2025-01-02T14:00:00-05:00,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,MOD-00256,60,25.978,9.135,0.924,1.022,4.885,227.584,2.128,12.233,27.273,0
2025-01-02T14:00:00-05:00,2025-01-02T15:00:00-05:00,2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,MOD-00256,60,28.725,8.488,1.745,1.836,6.405,246.59,2.188,12.719,25.739,0
2025-01-02T15:00:00-05:00,2025-01-02T16:00:00-05:00,2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,MOD-00256,60,36.208,7.712,1.71,1.784,3.854,261.216,2.26,19.374,23.907,0
2025-01-02T16:00:00-05:00,2025-01-02T17:00:00-05:00,2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,MOD-00256,60,45.925,5.172,0.821,0.908,4.948,274.521,1.92,30.793,21.205,0
2025-01-02T17:00:00-05:00,2025-01-02T18:00:00-05:00,2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+00:00,MOD-00256,60,52.157,3.855,1.073,1.146,2.867,275.632,2.412,30.538,19.375,0
2025-01-02T18:00:00-05:00,2025-01-02T19:00:00-05:00,2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,MOD-00256,60,56.14,3.225,2.084,2.166,3.92,274.751,2.357,29.789,17.892,0
2025-01-02T19:00:00-05:00,2025-01-02T20:00:00-05:00,2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,MOD-00256,60,51.588,2.983,1.488,1.561,4.295,265.304,2.757,28.734,17.583,0
2025-01-02T20:00:00-05:00,2025-01-02T21:00:00-05:00,2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,MOD-00256,60,47.803,2.867,1.992,2.057,3.521,258.903,2.371,28.343,17.998,0
2025-01-02T21:00:00-05:00,2025-01-02T22:00:00-05:00,2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,MOD-00256,60,47.617,2.658,2.12,2.184,3.422,254.008,2.369,28.264,18.081,0
2025-01-02T22:00:00-05:00,2025-01-02T23:00:00-05:00,2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,MOD-00256,60,46.735,2.258,2.008,2.063,3.34,252.636,2.315,28.169,18.054,0
2025-01-02T23:00:00-05:00,2025-01-03T00:00:00-05:00,2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,MOD-00256,60,46.24,2.03,1.981,2.033,3.454,250.934,2.231,28.185,18.349,0
2025-01-03T00:00:00-05:00,2025-01-03T01:00:00-05:00,2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,MOD-00256,60,47.423,1.76,1.77,1.822,2.739,244.322,2.449,28.159,18.735,0
2025-01-03T01:00:00-05:00,2025-01-03T02:00:00-05:00,2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,MOD-00256,60,47.743,1.613,1.253,1.307,1.94,244.669,2.55,28.226,18.909,0
2025-01-03T02:00:00-05:00,2025-01-03T03:00:00-05:00,2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,MOD-00256,60,47.92,1.517,1.156,1.202,3.005,238.035,2.684,28.101,19.153,0
2025-01-03T03:00:00-05:00,2025-01-03T04:00:00-05:00,2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+00:00,MOD-00256,60,48.627,1.46,1.114,1.161,2.275,238.69,2.711,28.008,18.944,0
2025-01-03T04:00:00-05:00,2025-01-03T05:00:00-05:00,2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+00:00,MOD-00256,60,49.233,1.4,1.238,1.272,2.373,240.363,2.641,27.919,18.362,0
2025-01-03T05:00:00-05:00,2025-01-03T06:00:00-05:00,2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+00:00,MOD-00256,60,47.587,1.4,1.22,1.42,7.859,250.564,2.546,28.339,18.656,0
2025-01-03T06:00:00-05:00,2025-01-03T07:00:00-05:00,2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+00:00,MOD-00256,60,44.613,1.393,1.125,1.179,3.073,248.741,1.85,28.613,20.335,0
2025-01-03T07:00:00-05:00,2025-01-03T08:00:00-05:00,2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+00:00,MOD-00256,60,44.703,1.492,1.559,1.624,3.264,256.077,1.854,28.885,20.112,0
2025-01-03T08:00:00-05:00,2025-01-03T09:00:00-05:00,2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+00:00,MOD-00256,60,42.848,3.737,2.207,2.303,5.947,271.209,1.872,27.99,19.163,0
2025-01-03T09:00:00-05:00,2025-01-03T10:00:00-05:00,2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+00:00,MOD-00256,60,42.685,4.033,2.422,2.53,5.909,260.048,1.874,27.742,19.445,0
2025-01-03T10:00:00-05:00,2025-01-03T11:00:00-05:00,2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+00:00,MOD-00256,60,37.157,5.565,1.738,1.838,5.255,260.195,2.36,27.016,21.062,0
2025-01-03T11:00:00-05:00,2025-01-03T12:00:00-05:00,2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,MOD-00256,60,32.227,7.092,2.092,2.186,4.98,258.53,2.588,18.954,22.827,0
2025-01-03T12:00:00-05:00,2025-01-03T13:00:00-05:00,2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+00:00,MOD-00256,60,30.125,7.687,4.567,4.667,7.291,251.798,2.392,20.349,22.258,0
2025-01-03T13:00:00-05:00,2025-01-03T14:00:00-05:00,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,MOD-00256,60,31.967,6.062,1.814,1.907,3.123,258.937,2.77,28.409,23.484,0
2025-01-03T14:00:00-05:00,2025-01-03T15:00:00-05:00,2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+00:00,MOD-00256,60,31.815,5.703,1.925,2.011,3.691,267.094,2.836,28.871,23.268,0
2025-01-03T15:00:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+00:00,MOD-00256,60,32.257,5.023,2.415,2.508,4.362,274.694,2.915,29.253,22.829,0
2025-01-03T16:00:00-05:00,2025-01-03T17:00:00-05:00,2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+00:00,MOD-00256,60,35.822,3.462,2.931,3.011,5.058,299.718,2.2,30.051,21.281,0
2025-01-03T17:00:00-05:00,2025-01-03T18:00:00-05:00,2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+00:00,MOD-00256,60,39.578,2.358,7.562,7.695,9.197,319.306,2.12,30.508,19.917,0
2025-01-03T18:00:00-05:00,2025-01-03T19:00:00-05:00,2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+00:00,MOD-00256,60,42.057,1.53,3.908,4.019,6.078,307.758,1.678,30.317,19.092,0
2025-01-03T19:00:00-05:00,2025-01-03T20:00:00-05:00,2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+00:00,MOD-00256,60,44.175,0.917,4.534,4.662,6.665,322.73,1.836,30.771,16.763,0
2025-01-03T20:00:00-05:00,2025-01-03T21:00:00-05:00,2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+00:00,MOD-00256,60,47.033,0.26,4.259,4.355,5.831,328.4,2.703,30.971,14.638,0
2025-01-03T21:00:00-05:00,2025-01-03T22:00:00-05:00,2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+00:00,MOD-00256,60,49.002,-0.122,6.436,6.517,7.221,315.698,3.01,30.265,15.292,0
2025-01-03T22:00:00-05:00,2025-01-03T23:00:00-05:00,2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+00:00,MOD-00256,60,49.275,-0.422,7.339,7.406,8.275,294.292,3.005,29.742,15.946,0
2025-01-03T23:00:00-05:00,2025-01-04T00:00:00-05:00,2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+00:00,MOD-00256,60,49.022,-0.63,3.148,3.22,4.296,289.608,2.893,29.441,16.549,0
2025-01-04T00:00:00-05:00,2025-01-04T01:00:00-05:00,2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+00:00,MOD-00256,60,51.118,-1.142,2.768,2.844,3.435,280.465,3.258,29.565,15.407,0
2025-01-04T01:00:00-05:00,2025-01-04T02:00:00-05:00,2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+00:00,MOD-00256,60,51.748,-1.403,2.251,2.315,3.183,271.532,3.217,28.908,17.387,0
2025-01-04T02:00:00-05:00,2025-01-04T03:00:00-05:00,2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+00:00,MOD-00256,60,50.525,-1.572,1.664,1.721,2.484,261.457,3.132,28.915,19.28,0
2025-01-04T03:00:00-05:00,2025-01-04T04:00:00-05:00,2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+00:00,MOD-00256,60,46.735,-1.563,0.864,0.904,1.426,246.567,2.655,29.165,21.99,0
2025-01-04T04:00:00-05:00,2025-01-04T05:00:00-05:00,2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+00:00,MOD-00256,60,46.507,-1.68,0.566,0.606,1.052,243.935,2.563,29.659,22.71,0
2025-01-04T05:00:00-05:00,2025-01-04T06:00:00-05:00,2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+00:00,MOD-00256,60,49.152,-2.007,0.493,0.543,1.351,250.496,3.061,29.994,22.205,0
2025-01-04T06:00:00-05:00,2025-01-04T07:00:00-05:00,2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+00:00,MOD-00256,60,50.057,-2.273,0.626,0.794,5.395,253.445,3.377,30.071,21.314,0
2025-01-04T07:00:00-05:00,2025-01-04T08:00:00-05:00,2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+00:00,MOD-00256,60,49.973,-2.14,0.686,0.747,2.369,258.492,3.308,29.678,21.406,0
2025-01-04T08:00:00-05:00,2025-01-04T09:00:00-05:00,2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+00:00,MOD-00256,60,44.765,-1.143,1.13,1.203,3.027,259.585,2.281,29.013,21.722,0
2025-01-04T09:00:00-05:00,2025-01-04T10:00:00-05:00,2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+00:00,MOD-00256,60,42.902,-0.263,1.672,1.737,3.005,259.067,1.918,28.82,22.333,0
2025-01-04T10:00:00-05:00,2025-01-04T11:00:00-05:00,2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+00:00,MOD-00256,60,37.878,1.365,1.922,2.007,4.446,264.563,2.28,28.356,22.763,0
2025-01-04T11:00:00-05:00,2025-01-04T12:00:00-05:00,2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+00:00,MOD-00256,60,33.297,2.888,2.414,2.483,4.04,258.473,2.537,28.019,23.953,0
2025-01-04T12:00:00-05:00,2025-01-04T13:00:00-05:00,2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+00:00,MOD-00256,60,29.262,4.398,1.077,1.153,3.272,253.171,2.721,28.12,24.385,0
2025-01-04T13:00:00-05:00,2025-01-04T14:00:00-05:00,2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+00:00,MOD-00256,60,29.7,3.152,2.043,2.119,4.986,250.057,2.624,29.211,25.17,0
2025-01-04T14:00:00-05:00,2025-01-04T15:00:00-05:00,2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+00:00,MOD-00256,60,32.473,1.682,2.361,2.448,5.475,254.335,2.465,30.144,25.288,0
2025-01-04T15:00:00-05:00,2025-01-04T16:00:00-05:00,2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+00:00,MOD-00256,60,35.373,0.48,1.624,1.741,5.92,259.113,2.3,30.562,24.575,0
2025-01-04T16:00:00-05:00,2025-01-04T17:00:00-05:00,2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+00:00,MOD-00256,60,39.372,-0.943,3.164,3.254,4.834,261.346,2.041,30.832,24.144,0
2025-01-04T17:00:00-05:00,2025-01-04T18:00:00-05:00,2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+00:00,MOD-00256,60,42.643,-1.45,12.232,12.317,13.529,278.098,1.897,31.14,23.061,0
2025-01-04T18:00:00-05:00,2025-01-04T19:00:00-05:00,2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+00:00,MOD-00256,60,44.47,-1.703,18.966,19.041,19.758,284.464,2.136,31.12,22.363,0
2025-01-04T19:00:00-05:00,2025-01-04T20:00:00-05:00,2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+00:00,MOD-00256,60,44.892,-0.95,4.43,4.5,5.993,275.235,2.378,30.688,23.546,0
2025-01-04T20:00:00-05:00,2025-01-04T21:00:00-05:00,2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+00:00,MOD-00256,60,46.413,-0.607,1.888,1.967,3.501,267.15,2.614,30.432,23.011,0
2025-01-04T21:00:00-05:00,2025-01-04T22:00:00-05:00,2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+00:00,MOD-00256,60,46.215,-0.21,1.846,1.931,3.062,259.96,2.645,30.205,22.861,0
2025-01-04T22:00:00-05:00,2025-01-04T23:00:00-05:00,2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+00:00,MOD-00256,60,46.05,-0.11,1.832,1.927,3.167,260.397,2.44,30.014,22.384,0
2025-01-04T23:00:00-05:00,2025-01-05T00:00:00-05:00,2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+00:00,MOD-00256,60,45.948,-0.022,1.611,1.706,3.242,258.327,2.412,29.891,22.37,0
2025-01-05T00:00:00-05:00,2025-01-05T01:00:00-05:00,2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+00:00,MOD-00256,60,45.192,0.06,1.333,1.418,2.715,249.648,2.163,29.747,22.759,0
2025-01-05T01:00:00-05:00,2025-01-05T02:00:00-05:00,2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+00:00,MOD-00256,60,46.257,-0.06,1.264,1.356,2.92,246.265,2.582,29.752,22.876,0
2025-01-05T02:00:00-05:00,2025-01-05T03:00:00-05:00,2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+00:00,MOD-00256,60,48.977,-0.73,1.512,1.614,3.002,247.941,2.889,29.917,21.706,0
2025-01-05T03:00:00-05:00,2025-01-05T04:00:00-05:00,2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+00:00,MOD-00256,60,50.018,-1.16,4.636,4.721,5.438,252.861,3.127,29.969,21.756,0
2025-01-05T04:00:00-05:00,2025-01-05T05:00:00-05:00,2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+00:00,MOD-00256,60,53.1,-1.605,8.848,8.934,9.532,250.26,2.879,30.005,20.759,0
2025-01-05T05:00:00-05:00,2025-01-05T06:00:00-05:00,2025-01-05T10:00:00+00:00,2025-01-05T11:00:00+00:00,MOD-00256,60,56.378,-1.947,,,,258.681,2.809,30.297,18.66,
2025-01-05T06:00:00-05:00,2025-01-05T07:00:00-05:00,2025-01-05T11:00:00+00:00,2025-01-05T12:00:00+00:00,MOD-00256,60,60.775,-2.242,1.809,1.972,5.339,258.757,3.76,30.095,17.942,0
2025-01-05T07:00:00-05:00,2025-01-05T08:00:00-05:00,2025-01-05T12:00:00+00:00,2025-01-05T13:00:00+00:00,MOD-00256,60,60.392,-1.797,3.801,3.95,6.687,262.267,3.42,29.71,19.011,0
2025-01-05T08:00:00-05:00,2025-01-05T09:00:00-05:00,2025-01-05T13:00:00+00:00,2025-01-05T14:00:00+00:00,MOD-00256,60,55.26,-0.575,2.616,2.732,5.057,260.566,2.551,29.212,19.619,0
2025-01-05T09:00:00-05:00,2025-01-05T10:00:00-05:00,2025-01-05T14:00:00+00:00,2025-01-05T15:00:00+00:00,MOD-00256,60,44.975,1.625,2.43,2.525,4.769,247.893,2.269,28.145,22.237,0
2025-01-05T10:00:00-05:00,2025-01-05T11:00:00-05:00,2025-01-05T15:00:00+00:00,2025-01-05T16:00:00+00:00,MOD-00256,60,39.925,2.453,2.825,2.91,4.287,247.556,1.985,28.208,23.18,0
2025-01-05T11:00:00-05:00,2025-01-05T12:00:00-05:00,2025-01-05T16:00:00+00:00,2025-01-05T17:00:00+00:00,MOD-00256,60,34.855,3.852,1.152,1.238,3.429,249.882,2.285,28.222,23.682,0
2025-01-05T12:00:00-05:00,2025-01-05T13:00:00-05:00,2025-01-05T17:00:00+00:00,2025-01-05T18:00:00+00:00,MOD-00256,60,34.133,3.473,1.256,1.324,3.178,242.412,2.29,28.895,24.238,0
2025-01-05T13:00:00-05:00,2025-01-05T14:00:00-05:00,2025-01-05T18:00:00+00:00,2025-01-05T19:00:00+00:00,MOD-00256,60,36.505,2.667,2.026,2.122,4.093,252.87,2.096,29.763,24.011,0
2025-01-05T14:00:00-05:00,2025-01-05T15:00:00-05:00,2025-01-05T19:00:00+00:00,2025-01-05T20:00:00+00:00,MOD-00256,60,37.735,2.34,2.148,2.236,4.868,256.269,2.401,30.043,23.882,0
2025-01-05T15:00:00-05:00,2025-01-05T16:00:00-05:00,2025-01-05T20:00:00+00:00,2025-01-05T21:00:00+00:00,MOD-00256,60,39.798,2.008,1.842,1.961,5.48,263.189,2.066,30.28,23.691,0
2025-01-05T16:00:00-05:00,2025-01-05T17:00:00-05:00,2025-01-05T21:00:00+00:00,2025-01-05T22:00:00+00:00,MOD-00256,60,43.225,1.377,1.539,1.642,4.41,266.882,1.928,30.612,22.814,0
2025-01-05T17:00:00-05:00,2025-01-05T18:00:00-05:00,2025-01-05T22:00:00+00:00,2025-01-05T23:00:00+00:00,MOD-00256,60,49.893,0.538,1.72,1.818,4.937,272.941,3.005,30.438,21.929,0
2025-01-05T18:00:00-05:00,2025-01-05T19:00:00-05:00,2025-01-05T23:00:00+00:00,2025-01-06T00:00:00+00:00,MOD-00256,60,50.093,-0.165,4.144,4.243,5.749,262.502,3.073,30.054,21.365,0
2025-01-05T19:00:00-05:00,2025-01-05T20:00:00-05:00,2025-01-06T00:00:00+00:00,2025-01-06T01:00:00+00:00,MOD-00256,60,48.932,-1.307,2.83,2.953,5.727,264.14,3.045,29.549,20.7,0
2025-01-05T20:00:00-05:00,2025-01-05T21:00:00-05:00,2025-01-06T01:00:00+00:00,2025-01-06T02:00:00+00:00,MOD-00256,60,49.295,-2.425,2.214,2.319,5.129,266.616,3.137,29.298,20.1,0
2025-01-05T21:00:00-05:00,2025-01-05T22:00:00-05:00,2025-01-06T02:00:00+00:00,2025-01-06T03:00:00+00:00,MOD-00256,60,47.048,-3.207,2.74,2.864,5.305,261.545,2.592,29.039,20.103,0
2025-01-05T22:00:00-05:00,2025-01-05T23:00:00-05:00,2025-01-06T03:00:00+00:00,2025-01-06T04:00:00+00:00,MOD-00256,60,47.035,-3.943,7.395,7.513,9.655,258.618,2.556,28.907,20.08,0
2025-01-05T23:00:00-05:00,2025-01-06T00:00:00-05:00,2025-01-06T04:00:00+00:00,2025-01-06T05:00:00+00:00,MOD-00256,60,48.662,-4.49,1.747,1.876,3.558,273.56,2.857,29.099,19.276,0
