period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10>150?
2025-01-01T10:00:00-05:00,2025-01-01T11:00:00-05:00,2025-01-01T15:00:00+00:00,2025-01-01T16:00:00+00:00,MOD-00246,60,84.912,10.217,0.928,1.32,4.126,213.912,2.714,13.151,34.818,0
2025-01-01T11:00:00-05:00,2025-01-01T12:00:00-05:00,2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+00:00,MOD-00246,60,82.683,10.358,0.734,1.228,5.339,185.844,2.295,19.193,36.001,0
2025-01-01T12:00:00-05:00,2025-01-01T13:00:00-05:00,2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+00:00,MOD-00246,60,83.362,10.163,0.92,1.369,3.7,207.963,2.38,18.146,33.083,0
2025-01-01T13:00:00-05:00,2025-01-01T14:00:00-05:00,2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+00:00,MOD-00246,60,82.827,9.877,0.897,1.158,3.096,212.111,2.301,16.628,33.376,0
2025-01-01T14:00:00-05:00,2025-01-01T15:00:00-05:00,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,MOD-00246,60,81.458,9.35,0.724,0.846,1.919,195.649,2.223,12.635,33.008,0
2025-01-01T15:00:00-05:00,2025-01-01T16:00:00-05:00,2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+00:00,MOD-00246,60,79.17,9.212,0.798,0.9,1.55,203.2,2.058,16.341,32.532,0
2025-01-01T16:00:00-05:00,2025-01-01T17:00:00-05:00,2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+00:00,MOD-00246,60,80.12,8.9,0.97,1.099,2.246,237.199,2.087,11.5,29.944,0
2025-01-01T17:00:00-05:00,2025-01-01T18:00:00-05:00,2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+00:00,MOD-00246,60,80.878,8.642,1.524,1.679,3.089,253.746,2.174,11.065,28.791,0
2025-01-01T18:00:00-05:00,2025-01-01T19:00:00-05:00,2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+00:00,MOD-00246,60,79.44,8.405,1.651,1.799,2.602,229.45,2.066,14.739,29.595,0
2025-01-01T19:00:00-05:00,2025-01-01T20:00:00-05:00,2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+00:00,MOD-00246,60,68.625,8.093,0.7,0.75,1.187,210.816,1.567,10.365,31.629,0
2025-01-01T20:00:00-05:00,2025-01-01T21:00:00-05:00,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,MOD-00246,60,64.665,7.628,0.457,0.485,0.996,196.466,2.064,8.956,30.987,0
2025-01-01T21:00:00-05:00,2025-01-01T22:00:00-05:00,2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+00:00,MOD-00246,60,63.463,7.098,0.32,0.354,0.688,186.307,2.372,14.743,31.74,0
2025-01-01T22:00:00-05:00,2025-01-01T23:00:00-05:00,2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+00:00,MOD-00246,60,65.147,6.468,0.231,0.258,1.162,187.455,2.002,15.084,30.508,0
2025-01-01T23:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+00:00,MOD-00246,60,63.51,5.967,0.178,0.212,1.038,186.304,2.321,14.23,31.576,0
2025-01-02T00:00:00-05:00,2025-01-02T01:00:00-05:00,2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+00:00,MOD-00246,60,60.667,5.685,0.15,0.18,1.418,175.889,2.679,11.892,34.347,0
2025-01-02T01:00:00-05:00,2025-01-02T02:00:00-05:00,2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+00:00,MOD-00246,60,59.262,5.288,0.142,0.162,1.244,170.957,2.543,13.867,35.97,0
2025-01-02T02:00:00-05:00,2025-01-02T03:00:00-05:00,2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+00:00,MOD-00246,60,57.905,4.748,0.169,0.195,0.569,167.164,2.461,16.528,36.945,0
2025-01-02T03:00:00-05:00,2025-01-02T04:00:00-05:00,2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+00:00,MOD-00246,60,55.173,4.473,0.3,0.331,0.98,171.517,2.543,16.785,37.177,0
2025-01-02T04:00:00-05:00,2025-01-02T05:00:00-05:00,2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,MOD-00246,60,50.797,4.187,0.317,0.359,1.045,164.121,2.359,18.42,39.805,0
2025-01-02T05:00:00-05:00,2025-01-02T06:00:00-05:00,2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+00:00,MOD-00246,60,46.395,3.913,0.364,0.48,5.421,178.904,2.095,17.886,39.757,0
2025-01-02T06:00:00-05:00,2025-01-02T07:00:00-05:00,2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+00:00,MOD-00246,60,43.992,3.745,0.312,0.375,3.045,187.175,1.864,17.994,40.332,0
2025-01-02T07:00:00-05:00,2025-01-02T08:00:00-05:00,2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+00:00,MOD-00246,60,40.69,3.905,0.344,0.414,3.33,185.807,2.03,12.024,41.201,0
2025-01-02T08:00:00-05:00,2025-01-02T09:00:00-05:00,2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+00:00,MOD-00246,60,37.57,5.047,0.365,0.421,2.823,190.65,1.95,16.625,41.138,0
2025-01-02T09:00:00-05:00,2025-01-02T10:00:00-05:00,2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+00:00,MOD-00246,60,37.777,5.318,0.398,0.455,4.631,198.179,2.043,12.999,39.965,0
2025-01-02T10:00:00-05:00,2025-01-02T11:00:00-05:00,2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+00:00,MOD-00246,60,36.047,5.863,0.533,0.614,3.69,205.784,2.36,14.93,40.613,0
2025-01-02T11:00:00-05:00,2025-01-02T12:00:00-05:00,2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+00:00,MOD-00246,60,32.478,6.825,0.496,0.568,3.642,201.803,2.563,14.099,41.884,0
2025-01-02T12:00:00-05:00,2025-01-02T13:00:00-05:00,2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,MOD-00246,60,28.247,8.25,0.54,0.611,3.929,193.785,2.249,10.869,43.445,0
2025-01-02T13:00:00-05:00,2025-01-02T14:00:00-05:00,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,MOD-00246,60,26.403,9.483,0.53,0.613,4.595,190.911,2.102,8.65,42.73,0
2025-01-02T14:00:00-05:00,2025-01-02T15:00:00-05:00,2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,MOD-00246,60,28.112,9.323,0.555,0.637,6.36,205.48,2.128,9.259,40.764,0
2025-01-02T15:00:00-05:00,2025-01-02T16:00:00-05:00,2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,MOD-00246,60,35.577,8.257,0.554,0.631,4.182,222.262,2.252,13.801,39.077,0
2025-01-02T16:00:00-05:00,2025-01-02T17:00:00-05:00,2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,MOD-00246,60,45.41,5.462,0.535,0.627,5.337,236.181,1.905,22.495,37.14,0
2025-01-02T17:00:00-05:00,2025-01-02T18:00:00-05:00,2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+00:00,MOD-00246,60,51.673,4.12,0.754,0.826,3.526,235.019,2.304,22.517,35.745,0
2025-01-02T18:00:00-05:00,2025-01-02T19:00:00-05:00,2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,MOD-00246,60,55.462,3.472,1.131,1.216,3.469,233.538,2.414,21.494,34.954,0
2025-01-02T19:00:00-05:00,2025-01-02T20:00:00-05:00,2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,MOD-00246,60,51.05,3.238,1.169,1.238,3.33,222.947,2.609,20.739,35.429,0
2025-01-02T20:00:00-05:00,2025-01-02T21:00:00-05:00,2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,MOD-00246,60,47.298,3.1,1.522,1.582,3.129,215.644,2.241,20.179,36.022,0
2025-01-02T21:00:00-05:00,2025-01-02T22:00:00-05:00,2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,MOD-00246,60,47.093,2.883,1.689,1.751,3.215,210.151,2.269,20.053,36.091,0
2025-01-02T22:00:00-05:00,2025-01-02T23:00:00-05:00,2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,MOD-00246,60,46.2,2.47,1.456,1.508,3.214,208.506,2.117,19.981,35.983,0
2025-01-02T23:00:00-05:00,2025-01-03T00:00:00-05:00,2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,MOD-00246,60,45.845,2.267,1.434,1.489,2.341,206.78,2.047,19.918,36.328,0
2025-01-03T00:00:00-05:00,2025-01-03T01:00:00-05:00,2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,MOD-00246,60,46.942,1.988,1.276,1.325,3.833,198.859,2.334,19.875,36.851,0
2025-01-03T01:00:00-05:00,2025-01-03T02:00:00-05:00,2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,MOD-00246,60,47.212,1.845,1.009,1.057,2.536,198.93,2.402,19.968,36.914,0
2025-01-03T02:00:00-05:00,2025-01-03T03:00:00-05:00,2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,MOD-00246,60,47.41,1.745,0.919,0.97,2.289,191.757,2.443,19.822,37.36,0
2025-01-03T03:00:00-05:00,2025-01-03T04:00:00-05:00,2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+00:00,MOD-00246,60,48.09,1.695,0.867,0.924,3.523,192.034,2.627,19.735,37.149,0
2025-01-03T04:00:00-05:00,2025-01-03T05:00:00-05:00,2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+00:00,MOD-00246,60,48.683,1.628,0.959,0.997,1.991,194.161,2.649,19.725,36.581,0
2025-01-03T05:00:00-05:00,2025-01-03T06:00:00-05:00,2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+00:00,MOD-00246,60,47.1,1.6,0.842,1.061,6.841,205.785,2.429,20.025,36.287,0
2025-01-03T06:00:00-05:00,2025-01-03T07:00:00-05:00,2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+00:00,MOD-00246,60,44.21,1.603,0.688,0.745,3.496,203.694,1.79,19.91,37.859,0
2025-01-03T07:00:00-05:00,2025-01-03T08:00:00-05:00,2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+00:00,MOD-00246,60,44.382,1.675,0.721,0.783,2.312,211.853,1.774,20.741,36.853,0
2025-01-03T08:00:00-05:00,2025-01-03T09:00:00-05:00,2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+00:00,MOD-00246,60,44.702,3.078,1.312,1.418,4.381,227.064,1.834,19.987,35.775,0
2025-01-03T09:00:00-05:00,2025-01-03T10:00:00-05:00,2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+00:00,MOD-00246,60,44.738,3.308,1.508,1.617,5.926,217.427,1.862,19.613,36.418,0
2025-01-03T10:00:00-05:00,2025-01-03T11:00:00-05:00,2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+00:00,MOD-00246,60,40.915,4.052,1.327,1.421,4.458,218.003,1.969,12.105,37.584,0
2025-01-03T11:00:00-05:00,2025-01-03T12:00:00-05:00,2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,MOD-00246,60,36.543,5.043,1.126,1.221,4.6,219.557,2.081,13.707,38.65,0
2025-01-03T12:00:00-05:00,2025-01-03T13:00:00-05:00,2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+00:00,MOD-00246,60,33.935,5.84,1.358,1.451,4.993,218.507,2.693,15.938,38.738,0
2025-01-03T13:00:00-05:00,2025-01-03T14:00:00-05:00,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,MOD-00246,60,32.05,6.217,1.356,1.453,5.849,218.979,2.538,15.887,39.357,0
2025-01-03T14:00:00-05:00,2025-01-03T15:00:00-05:00,2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+00:00,MOD-00246,60,30.925,6.347,1.49,1.584,4.359,224.831,2.472,14.644,39.05,0
2025-01-03T15:00:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+00:00,MOD-00246,60,31.453,5.562,1.781,1.871,4.484,233.153,2.635,17.345,38.51,0
2025-01-03T16:00:00-05:00,2025-01-03T17:00:00-05:00,2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+00:00,MOD-00246,60,35.44,3.743,1.886,1.981,3.465,261.446,2.246,17.462,36.645,0
2025-01-03T17:00:00-05:00,2025-01-03T18:00:00-05:00,2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+00:00,MOD-00246,60,39.092,2.612,2.514,2.647,4.665,282.603,2.124,22.345,35.126,0
2025-01-03T18:00:00-05:00,2025-01-03T19:00:00-05:00,2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+00:00,MOD-00246,60,41.475,1.778,2.857,2.966,4.734,267.942,1.709,22.271,34.825,0
2025-01-03T19:00:00-05:00,2025-01-03T20:00:00-05:00,2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+00:00,MOD-00246,60,43.667,1.138,3.123,3.242,5.097,285.311,1.701,23.128,31.635,0
2025-01-03T20:00:00-05:00,2025-01-03T21:00:00-05:00,2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+00:00,MOD-00246,60,46.463,0.46,3.401,3.495,5.286,290.672,2.616,23.541,29.257,0
2025-01-03T21:00:00-05:00,2025-01-03T22:00:00-05:00,2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+00:00,MOD-00246,60,48.293,0.085,3.253,3.324,4.054,275.873,2.814,22.751,30.818,0
2025-01-03T22:00:00-05:00,2025-01-03T23:00:00-05:00,2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+00:00,MOD-00246,60,48.597,-0.192,2.426,2.487,3.109,252.706,2.872,22.11,32.135,0
2025-01-03T23:00:00-05:00,2025-01-04T00:00:00-05:00,2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+00:00,MOD-00246,60,48.463,-0.428,2.09,2.154,3.572,246.257,2.909,21.731,32.949,0
2025-01-04T00:00:00-05:00,2025-01-04T01:00:00-05:00,2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+00:00,MOD-00246,60,50.557,-0.94,2.121,2.193,3.114,235.693,3.115,21.938,31.73,0
2025-01-04T01:00:00-05:00,2025-01-04T02:00:00-05:00,2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+00:00,MOD-00246,60,51.263,-1.228,1.727,1.786,2.886,225.87,3.176,21.157,34.589,0
2025-01-04T02:00:00-05:00,2025-01-04T03:00:00-05:00,2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+00:00,MOD-00246,60,50.057,-1.377,1.221,1.276,2.096,214.709,3.092,20.904,36.823,0
2025-01-04T03:00:00-05:00,2025-01-04T04:00:00-05:00,2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+00:00,MOD-00246,60,46.3,-1.333,0.662,0.706,1.495,198.753,2.619,21.041,39.429,0
2025-01-04T04:00:00-05:00,2025-01-04T05:00:00-05:00,2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+00:00,MOD-00246,60,46.058,-1.467,0.417,0.451,0.754,196.215,2.456,21.444,39.669,0
2025-01-04T05:00:00-05:00,2025-01-04T06:00:00-05:00,2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+00:00,MOD-00246,60,48.667,-1.8,0.348,0.386,0.845,203.499,2.985,21.906,38.802,0
2025-01-04T06:00:00-05:00,2025-01-04T07:00:00-05:00,2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+00:00,MOD-00246,60,49.613,-2.108,0.4,0.57,4.955,206.36,3.085,22.085,37.772,0
2025-01-04T07:00:00-05:00,2025-01-04T08:00:00-05:00,2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+00:00,MOD-00246,60,49.568,-1.965,0.419,0.479,1.649,211.801,3.058,21.789,38.03,0
2025-01-04T08:00:00-05:00,2025-01-04T09:00:00-05:00,2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+00:00,MOD-00246,60,44.758,-1.047,0.822,0.896,3.407,212.527,2.277,20.865,38.936,0
2025-01-04T09:00:00-05:00,2025-01-04T10:00:00-05:00,2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+00:00,MOD-00246,60,43.747,-0.543,0.826,0.891,3.449,211.086,2.103,20.68,38.907,0
2025-01-04T10:00:00-05:00,2025-01-04T11:00:00-05:00,2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+00:00,MOD-00246,60,41.347,0.015,0.935,1.012,3.257,218.1,1.644,19.972,39.127,0
2025-01-04T11:00:00-05:00,2025-01-04T12:00:00-05:00,2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+00:00,MOD-00246,60,37.942,0.813,0.812,0.883,2.545,212.698,2.17,13.635,39.745,0
2025-01-04T12:00:00-05:00,2025-01-04T13:00:00-05:00,2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+00:00,MOD-00246,60,33.357,2.452,0.76,0.827,4.153,213.973,2.4,12.839,40.642,0
2025-01-04T13:00:00-05:00,2025-01-04T14:00:00-05:00,2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+00:00,MOD-00246,60,29.475,3.487,0.751,0.826,3.894,207.735,2.73,11.407,41.248,0
2025-01-04T14:00:00-05:00,2025-01-04T15:00:00-05:00,2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+00:00,MOD-00246,60,30.958,2.608,0.685,0.755,4.187,208.34,2.517,12.658,40.949,0
2025-01-04T15:00:00-05:00,2025-01-04T16:00:00-05:00,2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+00:00,MOD-00246,60,34.365,1.053,0.616,0.713,5.098,213.068,2.296,19.493,40.314,0
2025-01-04T16:00:00-05:00,2025-01-04T17:00:00-05:00,2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+00:00,MOD-00246,60,38.867,-0.67,0.59,0.682,3.44,215.722,2.187,22.58,39.792,0
2025-01-04T17:00:00-05:00,2025-01-04T18:00:00-05:00,2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+00:00,MOD-00246,60,42.177,-1.208,0.733,0.813,4.547,233.302,1.872,23.097,38.337,0
2025-01-04T18:00:00-05:00,2025-01-04T19:00:00-05:00,2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+00:00,MOD-00246,60,44,-1.498,0.875,0.941,2.439,240.445,2.035,23.209,37.582,0
2025-01-04T19:00:00-05:00,2025-01-04T20:00:00-05:00,2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+00:00,MOD-00246,60,44.508,-0.772,0.962,1.028,3.312,229.367,2.205,22.7,39.203,0
2025-01-04T20:00:00-05:00,2025-01-04T21:00:00-05:00,2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+00:00,MOD-00246,60,45.9,-0.398,1.303,1.391,3.281,221.42,2.461,22.413,38.89,0
2025-01-04T21:00:00-05:00,2025-01-04T22:00:00-05:00,2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+00:00,MOD-00246,60,45.728,0.028,1.294,1.401,3.105,213.532,2.368,22.104,39.022,0
2025-01-04T22:00:00-05:00,2025-01-04T23:00:00-05:00,2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+00:00,MOD-00246,60,45.533,0.1,1.303,1.403,3.469,213.789,2.167,21.908,38.652,0
2025-01-04T23:00:00-05:00,2025-01-05T00:00:00-05:00,2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+00:00,MOD-00246,60,45.44,0.185,1.216,1.313,4.033,212.162,2.143,21.815,38.757,0
2025-01-05T00:00:00-05:00,2025-01-05T01:00:00-05:00,2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+00:00,MOD-00246,60,44.717,0.283,0.939,1.02,3.172,202.601,1.851,21.572,39.272,0
2025-01-05T01:00:00-05:00,2025-01-05T02:00:00-05:00,2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+00:00,MOD-00246,60,45.718,0.163,0.91,1.004,2.884,198.749,2.291,21.569,39.555,0
2025-01-05T02:00:00-05:00,2025-01-05T03:00:00-05:00,2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+00:00,MOD-00246,60,48.312,-0.51,0.936,1.027,2.698,201.319,2.867,21.897,38.26,0
2025-01-05T03:00:00-05:00,2025-01-05T04:00:00-05:00,2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+00:00,MOD-00246,60,49.453,-0.948,0.819,0.894,1.971,205.714,2.877,21.983,38.375,0
2025-01-05T04:00:00-05:00,2025-01-05T05:00:00-05:00,2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+00:00,MOD-00246,60,52.487,-1.403,0.832,0.92,1.679,203.028,2.912,22.198,37.15,0
2025-01-05T05:00:00-05:00,2025-01-05T06:00:00-05:00,2025-01-05T10:00:00+00:00,2025-01-05T11:00:00+00:00,MOD-00246,60,55.752,-1.765,1.111,1.465,12.398,212.121,2.712,22.702,34.592,0
2025-01-05T06:00:00-05:00,2025-01-05T07:00:00-05:00,2025-01-05T11:00:00+00:00,2025-01-05T12:00:00+00:00,MOD-00246,60,60.2,-2.098,1.144,1.284,4.233,212.023,3.551,22.599,34.182,0
2025-01-05T07:00:00-05:00,2025-01-05T08:00:00-05:00,2025-01-05T12:00:00+00:00,2025-01-05T13:00:00+00:00,MOD-00246,60,59.84,-1.653,1.129,1.281,4.935,215.242,3.208,22.145,35.578,0
2025-01-05T08:00:00-05:00,2025-01-05T09:00:00-05:00,2025-01-05T13:00:00+00:00,2025-01-05T14:00:00+00:00,MOD-00246,60,55.025,-0.52,1.333,1.466,4.955,213.242,2.517,21.529,36.392,0
2025-01-05T09:00:00-05:00,2025-01-05T10:00:00-05:00,2025-01-05T14:00:00+00:00,2025-01-05T15:00:00+00:00,MOD-00246,60,46.683,1.047,1.172,1.276,3.585,198.799,2.414,18.396,39.421,0
2025-01-05T10:00:00-05:00,2025-01-05T11:00:00-05:00,2025-01-05T15:00:00+00:00,2025-01-05T16:00:00+00:00,MOD-00246,60,41.267,1.983,0.969,1.059,3.776,201.289,1.774,13.866,39.904,0
2025-01-05T11:00:00-05:00,2025-01-05T12:00:00-05:00,2025-01-05T16:00:00+00:00,2025-01-05T17:00:00+00:00,MOD-00246,60,36.268,3.335,0.872,0.954,2.999,206.469,2.157,16.008,40.311,0
2025-01-05T12:00:00-05:00,2025-01-05T13:00:00-05:00,2025-01-05T17:00:00+00:00,2025-01-05T18:00:00+00:00,MOD-00246,60,34.283,3.517,0.745,0.82,2.215,198.53,2.28,17.712,40.396,0
2025-01-05T13:00:00-05:00,2025-01-05T14:00:00-05:00,2025-01-05T18:00:00+00:00,2025-01-05T19:00:00+00:00,MOD-00246,60,36.247,2.868,0.832,0.918,3.503,209.135,1.966,15.156,39.489,0
2025-01-05T14:00:00-05:00,2025-01-05T15:00:00-05:00,2025-01-05T19:00:00+00:00,2025-01-05T20:00:00+00:00,MOD-00246,60,37.393,2.575,0.867,0.962,4.413,211.438,2.221,18.821,39.304,0
2025-01-05T15:00:00-05:00,2025-01-05T16:00:00-05:00,2025-01-05T20:00:00+00:00,2025-01-05T21:00:00+00:00,MOD-00246,60,39.363,2.232,0.986,1.096,4.657,219.124,2.064,21.923,39.163,0
2025-01-05T16:00:00-05:00,2025-01-05T17:00:00-05:00,2025-01-05T21:00:00+00:00,2025-01-05T22:00:00+00:00,MOD-00246,60,42.728,1.62,1.152,1.251,4.233,223.45,1.919,22.41,38.188,0
2025-01-05T17:00:00-05:00,2025-01-05T18:00:00-05:00,2025-01-05T22:00:00+00:00,2025-01-05T23:00:00+00:00,MOD-00246,60,49.367,0.72,1.33,1.443,3.554,229.525,2.984,22.401,37.947,0
2025-01-05T18:00:00-05:00,2025-01-05T19:00:00-05:00,2025-01-05T23:00:00+00:00,2025-01-06T00:00:00+00:00,MOD-00246,60,49.515,0.037,1.177,1.285,4.119,217.366,2.928,22.021,37.917,0
2025-01-05T19:00:00-05:00,2025-01-05T20:00:00-05:00,2025-01-06T00:00:00+00:00,2025-01-06T01:00:00+00:00,MOD-00246,60,48.292,-1.097,1.146,1.249,4.897,219.193,2.919,21.476,37.888,0
2025-01-05T20:00:00-05:00,2025-01-05T21:00:00-05:00,2025-01-06T01:00:00+00:00,2025-01-06T02:00:00+00:00,MOD-00246,60,48.723,-2.227,1.001,1.103,3.486,221.327,2.918,21.261,37.533,0
2025-01-05T21:00:00-05:00,2025-01-05T22:00:00-05:00,2025-01-06T02:00:00+00:00,2025-01-06T03:00:00+00:00,MOD-00246,60,46.567,-3.023,0.76,0.858,3.265,214.678,2.42,20.957,37.773,0
2025-01-05T22:00:00-05:00,2025-01-05T23:00:00-05:00,2025-01-06T03:00:00+00:00,2025-01-06T04:00:00+00:00,MOD-00246,60,46.622,-3.78,0.866,0.976,2.62,211.305,2.372,20.753,37.984,0
2025-01-05T23:00:00-05:00,2025-01-06T00:00:00-05:00,2025-01-06T04:00:00+00:00,2025-01-06T05:00:00+00:00,MOD-00246,60,48.25,-4.333,0.763,0.884,2.344,227.128,2.689,21.079,36.82,0
